,fid,full_id,osm_id,building_usage,age_code,roof_area,roof_u_value,roof_slope,walls_area,walls_u_value,ground_contact_area,ground_contact_u_value,door_area,door_u_value,windows_area,windows_shgc,window_u_value,windows,available_angles,available_cardinals,volume,building_height,ceiling_height,n_floors,GFA,NFA,n_people,people_id,geometry,dhw_volume_path,dhw_energy_path,space_heating_path,yearly_dhw_volume,yearly_dhw_energy,yearly_space_heating,specific_ued,needs_insulation,insulation_thickness,costs_walls,costs_roof,cost_ground_contact,cost_windows,cost_door,total_cost
10,11,w50930445,50930445,other,4,2080.838581085205,0.2967457525103489,40.70926917619394,2511.87954,0.3045338802288978,1934.9460599422455,0.2710631741380999,0.0,0.8,463.4655676530029,0.65,0.8,"{""north"": {""area"": 115.86639191325072, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 115.86639191325072, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 115.86639191325072, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 115.86639191325072, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],20847.866035461426,8.98159493582589,2.7,3.0,5804.838179826736,4934.112452852726,0,,"MULTIPOLYGON (((470364.5785534321 5549247.058936913, 470439.6724766519 5549229.653166824, 470442.69120035827 5549242.6233733455, 470453.94414786686 5549290.761684315, 470436.03523477534 5549294.919173105, 470424.78207218857 5549246.769780377, 470367.60454153107 5549260.017943753, 470364.5785534321 5549247.058936913)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930445.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930445.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930445.csv,0.0,0.0,202146.16980193532,40.969104724206616,False,50.0,322600.6893222,405409.7807528305,37866.89439306974,142587.0574158523,0.0,1200660.5809694345
11,14,w50930458,50930458,other,2,2323.112471804023,0.29734752807948484,5.0,714.55674,0.30510141345914576,2323.112471804023,0.280135244504912,0.0,0.8,171.95753713243434,0.65,0.8,"{""north"": {""area"": 42.989384283108585, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 42.989384283108585, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 42.989384283108585, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 42.989384283108585, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],31.178009033203125,2.52999877929687,3.0,1.0,2323.112471804023,1974.6456010334193,0,,"MULTIPOLYGON (((470148.4166493528 5549306.47006903, 470173.027421818 5549299.750192313, 470176.14504413377 5549311.107457527, 470184.65094562084 5549308.7805961305, 470181.5334022125 5549297.434444648, 470207.1298166852 5549290.442369995, 470218.7009282869 5549332.418543611, 470192.6841950415 5549339.67976474, 470186.0839688915 5549315.632981529, 470177.1352442816 5549318.073502204, 470183.7426604203 5549342.120234674, 470159.99627470615 5549348.612857058, 470148.4166493528 5549306.47006903)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930458.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930458.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930458.csv,0.0,0.0,60554.61203303029,30.666065850671828,False,50.0,91770.52211820001,342984.32533714594,45463.31107320473,52903.43216725931,0.0,704593.447352357
12,15,w50930471,50930471,other,2,2911.543177127838,0.2981475803270944,11.921031281203032,2003.49621,0.30473670552851034,2779.102902326733,0.28032166164644734,0.0,0.8,482.13984228287666,0.65,0.8,"{""north"": {""area"": 120.53496057071916, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 120.53496057071916, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 120.53496057071916, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 120.53496057071916, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],25084.335357666016,8.00513317307315,3.0,2.0,5558.205804653466,4724.4749339554455,0,,"MULTIPOLYGON (((471098.3677336937 5549259.983959234, 471098.36137420946 5549219.144213426, 471168.2443971141 5549219.133529369, 471168.25022240466 5549259.973273256, 471138.73792188236 5549259.976966721, 471138.7387521436 5549245.566847183, 471133.5386471642 5549245.561586331, 471133.5378910073 5549259.982824516, 471098.3677336937 5549259.983959234)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930471.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930471.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930471.csv,0.0,0.0,258143.60911438576,54.63963990137241,False,50.0,257309.01825030003,429860.23467115406,54387.04379853416,148332.27357577806,0.0,1176110.0402739367
13,16,w50930472,50930472,other,6,3810.17954670079,1.1712656521206855,5.0,2400.27617,1.2443145163664622,3810.17954670079,0.8195778986970575,0.0,0.0,427.904560869047,0.65,2.2817287771211605,"{""north"": {""area"": 106.97614021726174, ""u_value"": 2.2817287771211605, ""shgc"": 0.65}, ""east"": {""area"": 106.97614021726174, ""u_value"": 2.2817287771211605, ""shgc"": 0.65}, ""south"": {""area"": 106.97614021726174, ""u_value"": 2.2817287771211605, ""shgc"": 0.65}, ""west"": {""area"": 106.97614021726174, ""u_value"": 2.2817287771211605, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],40645.87552642822,8.60075378417969,2.5,3.0,11430.53864010237,9715.957844087014,0,,"MULTIPOLYGON (((471254.5816420245 5549272.806264553, 471254.2974771668 5549214.678113387, 471338.8344672583 5549214.257264255, 471332.0900401153 5549250.374321202, 471294.6104470643 5549250.553340742, 471294.7217659657 5549272.601547327, 471254.5816420245 5549272.806264553)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w50930472.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w50930472.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930472.csv,0.0,0.0,1058464.4972369291,108.94082850319228,False,,,,,131646.56977240831,0.0,
14,17,w50930478,50930478,trade,6,3633.193680167198,0.8796135392029757,9.176463118910164,1619.29619,0.9151712707695754,3541.079504340887,0.6718902333748081,0.0,0.0,322.8423604750848,0.65,1.8776118850898957,"{""north"": {""area"": 80.7105901187712, ""u_value"": 1.8776118850898957, ""shgc"": 0.65}, ""east"": {""area"": 80.7105901187712, ""u_value"": 1.8776118850898957, ""shgc"": 0.65}, ""south"": {""area"": 80.7105901187712, ""u_value"": 1.8776118850898957, ""shgc"": 0.65}, ""west"": {""area"": 80.7105901187712, ""u_value"": 1.8776118850898957, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],25409.296531677246,6.88314964098808,2.5,2.0,7082.159008681774,6019.835157379508,0,,"MULTIPOLYGON (((471063.37972249574 5549421.69789545, 471000.26131952734 5549422.229194291, 470999.54481023795 5549395.647743184, 471023.33265695046 5549359.737971693, 471063.0397971161 5549358.944553579, 471063.37972249574 5549421.69789545)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w50930478.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w50930478.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930478.csv,0.0,0.0,680901.6527717811,113.10968406453577,False,,,,,99323.75866117254,0.0,
15,18,w50930479,50930479,other,6,2679.2469111680984,0.29865250127440496,7.077519627464876,1314.13198,0.30309899018401043,2640.616854071617,0.26953469785056805,0.0,0.8,234.27432011953493,0.65,0.8,"{""north"": {""area"": 78.09144003984498, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 78.09144003984498, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 78.09144003984498, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.77339488  90.77339488 270.77339488],['north' 'east' 'west'],16761.660774230957,6.78850690624382,2.5,2.0,5281.233708143234,4489.048651921749,0,,"MULTIPOLYGON (((471080.9257000694 5549354.455725741, 471142.76293574827 5549353.620978285, 471143.02431531646 5549372.877531941, 471112.29173988645 5549373.288250185, 471112.9300124127 5549419.895306848, 471081.82584647706 5549420.319331224, 471081.15975593723 5549371.266264147, 471080.9257000694 5549354.455725741)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930479.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930479.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930479.csv,0.0,0.0,185541.01142931575,41.33192260010062,False,50.0,168773.97019140003,395564.0139648581,51676.87183418155,72075.44263342959,0.0,909405.8917485055
16,19,w50930480,50930480,other,3,1748.7227053642273,0.3012172814851224,17.379620506252824,1925.5841,0.30725359116464795,1741.9523645043373,0.2767683254636816,0.0,0.8,382.9686614850492,0.65,0.8,"{""east"": {""area"": 127.6562204950164, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 127.6562204950164, ""u_value"": 0.8, ""shgc"": 0.65}, ""north"": {""area"": 127.6562204950164, ""u_value"": 0.8, ""shgc"": 0.65}}",[ 55.56184992 235.56184992 325.56184992],['east' 'west' 'north'],17190.81900024414,9.29896726106342,2.8,3.0,5225.857093513012,4441.97852948606,0,,"MULTIPOLYGON (((471016.2159818863 5549313.633062232, 470965.82870969037 5549386.65777638, 470949.6391815339 5549375.549037924, 471000.0263408567 5549302.524171896, 471008.2683691986 5549308.1834418215, 471016.2159818863 5549313.633062232)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930480.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930480.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930480.csv,0.0,0.0,168700.98991545063,37.97879453842597,False,50.0,247302.765963,258181.42021997453,34090.007773349884,117821.85848275282,0.0,868839.2272001839
17,20,w50930481,50930481,other,1,537.4993325024843,0.29741626570654855,5.0,1115.12761,0.30474367097239763,537.4993325024843,0.2795973266361121,0.0,0.8,269.54560939671796,0.65,0.8,"{""north"": {""area"": 67.38640234917949, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 67.38640234917949, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 67.38640234917949, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 67.38640234917949, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],5487.41121673584,9.74753096609405,2.6,3.0,1612.497997507453,1370.623297881335,0,,"MULTIPOLYGON (((470851.497250049 5549409.473771838, 470896.8449136331 5549409.537854036, 470896.83081017376 5549421.390703211, 470851.4832471972 5549421.326621512, 470851.497250049 5549409.473771838)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930481.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930481.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930481.csv,0.0,0.0,62080.660377160784,45.2937437099771,False,50.0,143215.83895230002,79356.40145066679,10518.861937073618,82926.79751350176,0.0,417661.0840169621
18,21,w50930482,50930482,other,1,925.5117408391088,0.29721191406125597,5.0,734.82004,0.3056882037516048,925.5117408391088,0.2791391462601044,0.0,0.8,177.61869915383107,0.65,0.8,"{""north"": {""area"": 44.40467478845777, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 44.40467478845777, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 44.40467478845777, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 44.40467478845777, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],5437.707138061523,5.33769097792364,2.6,2.0,1851.0234816782176,1573.369959426485,0,,"MULTIPOLYGON (((470827.2135438557 5549372.669264851, 470827.10325169156 5549323.657652092, 470841.58731861593 5549323.634169857, 470841.6057417629 5549332.2512345705, 470846.9486932009 5549332.233193103, 470847.0403282588 5549372.616622288, 470827.2135438557 5549372.669264851)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930482.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930482.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930482.csv,0.0,0.0,63379.87619939754,40.282881861110646,False,50.0,94372.9377372,136642.55341748605,18112.26476822136,54645.11157242646,0.0,401477.59095874534
19,22,w50930483,50930483,other,3,414.66200749296695,0.30204429312104947,5.0,669.45949,0.3074006218364186,414.66200749296695,0.2769608158416279,0.0,0.8,133.14505702646989,0.65,0.8,"{""north"": {""area"": 33.28626425661747, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 33.28626425661747, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 33.28626425661747, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 33.28626425661747, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],3802.422187805176,8.21870803833008,2.8,2.0,829.3240149859339,704.9254127380437,0,,"MULTIPOLYGON (((470825.2924709455 5549318.208149693, 470825.15176912927 5549297.683386432, 470845.35749018297 5549297.55083829, 470845.4909618816 5549318.075640822, 470825.2924709455 5549318.208149693)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930483.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930483.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930483.csv,0.0,0.0,45123.70064816985,64.01202146040123,False,50.0,85978.6823007,61220.698786261644,8114.935486637363,40962.61559841291,0.0,259406.93959575842
20,23,w50930486,50930486,trade,2,299.6029113978147,0.2878058830949757,5.0,446.29117,0.30957721915318986,299.6029113978147,0.2811258724485216,0.0,0.8,117.93565586150636,0.65,0.8,"{""north"": {""area"": 29.48391396537659, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 29.48391396537659, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 29.48391396537659, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 29.48391396537659, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],2524.5511322021484,6.00790457529564,3.0,2.0,599.2058227956294,509.32494937628496,0,,"MULTIPOLYGON (((471211.82844492566 5549315.054863859, 471237.12540878437 5549314.6628659135, 471237.30360385455 5549326.503551221, 471212.00669606926 5549326.895548537, 471211.82844492566 5549315.054863859)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w50930486.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w50930486.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w50930486.csv,0.0,0.0,30466.044901173256,59.81651780161509,False,50.0,57317.174963100006,44233.37383877337,5863.228976055234,36283.38178142941,0.0,189915.5442129527
21,25,w98916060,98916060,other,7,3323.339135169983,0.17135131686955213,15.169712415712072,1294.32166,0.23631586381723838,3191.782406082377,0.3480412824136487,0.0,0.0,266.4012550400529,0.65,1.2391719567758785,"{""north"": {""area"": 66.60031376001322, ""u_value"": 1.2391719567758785, ""shgc"": 0.65}, ""east"": {""area"": 66.60031376001322, ""u_value"": 1.2391719567758785, ""shgc"": 0.65}, ""south"": {""area"": 66.60031376001322, ""u_value"": 1.2391719567758785, ""shgc"": 0.65}, ""west"": {""area"": 66.60031376001322, ""u_value"": 1.2391719567758785, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],18152.331008911133,5.38887908352408,2.8,1.0,3191.782406082377,2713.01504517002,0,,"MULTIPOLYGON (((470901.79429361795 5549301.824129914, 470902.96879542107 5549382.196419758, 470863.2678410819 5549382.779736151, 470862.09268128517 5549302.39633412, 470901.79429361795 5549301.824129914)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w98916060.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w98916060.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916060.csv,0.0,0.0,226605.19701500298,83.52522682040711,False,,,,,81959.42417127051,0.0,
22,26,w98916062,98916062,trade,3,198.6913901567459,0.29751596453657986,16.749886872030753,169.14714,0.30941098489176,177.8208997824695,0.27683441505417694,0.0,0.8,37.535528102441404,0.65,0.8,"{""north"": {""area"": 12.511842700813801, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 12.511842700813801, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 12.511842700813801, ""u_value"": 0.8, ""shgc"": 0.65}}",[  1.66655189  91.66655189 181.66655189],['north' 'east' 'south'],521.7470321655273,3.52126469331629,2.8,1.0,177.8208997824695,151.14776481509907,0,,"MULTIPOLYGON (((470381.3240400527 5549783.821614063, 470381.12964442314 5549777.140209242, 470381.0148441714 5549773.204741197, 470397.7408642446 5549772.711735987, 470398.0500885072 5549783.339728282, 470381.3240400527 5549783.821614063)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w98916062.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w98916062.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916062.csv,0.0,0.0,11092.043274505519,73.38542708901156,False,50.0,21723.567190200003,29334.79684274197,3479.955008742928,11547.957117462192,0.0,87342.09597641662
23,27,w98916065,98916065,other,3,261.9747971757315,0.301145022763806,5.0,284.70466,0.30713973544186074,261.9747971757315,0.27654660962195643,0.0,0.8,56.62331889775992,0.65,0.8,"{""north"": {""area"": 14.15582972443998, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 14.15582972443998, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 14.15582972443998, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 14.15582972443998, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],1361.0321044921875,3.58612754128196,2.8,1.0,261.9747971757315,222.67857759937178,0,,"MULTIPOLYGON (((470826.82709558663 5549413.233211279, 470826.753624243 5549399.7797137685, 470836.9242998898 5549399.724180084, 470836.96254021145 5549406.728893651, 470846.94008871086 5549406.674433242, 470847.0085337594 5549419.216206332, 470837.0310086857 5549419.270666704, 470836.99774561834 5549413.177677637, 470826.82709558663 5549413.233211279)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w98916065.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w98916065.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916065.csv,0.0,0.0,20948.500685227787,94.07506061457296,False,50.0,36564.6194838,38677.95905502501,5126.846780729065,17420.39319908191,0.0,129242.6841240452
24,28,w98916067,98916067,trade,1,8472.675833374262,1.0440291473082917,5.0,7825.31924,1.378463242706898,8472.675833374262,0.9566610528527906,0.0,0.0,2068.590900778731,0.65,2.699596522606557,"{""north"": {""area"": 517.1477251946827, ""u_value"": 2.699596522606557, ""shgc"": 0.65}, ""east"": {""area"": 517.1477251946827, ""u_value"": 2.699596522606557, ""shgc"": 0.65}, ""south"": {""area"": 517.1477251946827, ""u_value"": 2.699596522606557, ""shgc"": 0.65}, ""west"": {""area"": 517.1477251946827, ""u_value"": 2.699596522606557, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],143217.58172607422,15.8083704407312,2.6,6.0,50836.05500024557,43210.64675020873,0,,"MULTIPOLYGON (((470621.25266688515 5549548.053849924, 470651.97833062964 5549554.378406946, 470654.41213958414 5549541.722812032, 470713.4600311858 5549553.040269551, 470700.4063329169 5549620.737187029, 470681.54792414216 5549617.227009218, 470684.70550662535 5549620.456407017, 470685.8522409684 5549624.797615792, 470683.8445941355 5549630.401456319, 470679.0831876481 5549633.374107199, 470673.8459250032 5549633.047052237, 470669.6074043326 5549629.645693161, 470668.1580116652 5549624.894749217, 470668.6178988427 5549622.679556546, 470668.92453121545 5549621.210173857, 470671.1110103594 5549618.218294626, 470676.34292714566 5549616.265995497, 470643.56628082757 5549610.186070239, 470642.89453145 5549611.590747466, 470645.4418915488 5549614.400956644, 470645.5154191524 5549618.670222367, 470642.0247661549 5549623.815233779, 470639.72644446907 5549623.371989869, 470638.69721183024 5549628.703615625, 470628.28679406253 5549626.703846578, 470629.31601674465 5549621.372218794, 470586.6648019724 5549613.200992472, 470599.92558837606 5549544.40187063, 470615.8107743095 5549546.949651351, 470613.13701311755 5549544.573789847, 470611.4746293168 5549538.823329185, 470614.08852155635 5549532.9159156475, 470618.1309129924 5549530.54758489, 470622.35706818046 5549530.379794875, 470627.16347080184 5549532.9774312815, 470628.3117356186 5549534.983643859, 470629.39495739265 5549536.867906072, 470629.54032548954 5549541.192370838, 470626.46427898563 5549546.301755057, 470621.25266688515 5549548.053849924)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w98916067.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w98916067.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916067.csv,0.0,0.0,3034378.024269405,70.2229254241548,False,,,,,636410.3616864135,0.0,
25,29,w98916074,98916074,trade,2,1395.6807373166084,1.041619974076232,5.0,2030.11952,1.3773961294449397,1395.6807373166084,0.9517931167432009,0.0,0.0,536.4737040807831,0.65,2.684621362941714,"{""north"": {""area"": 134.11842602019578, ""u_value"": 2.684621362941714, ""shgc"": 0.65}, ""east"": {""area"": 134.11842602019578, ""u_value"": 2.684621362941714, ""shgc"": 0.65}, ""south"": {""area"": 134.11842602019578, ""u_value"": 2.684621362941714, ""shgc"": 0.65}, ""west"": {""area"": 134.11842602019578, ""u_value"": 2.684621362941714, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],14447.056518554688,12.1211754798889,3.0,4.0,5582.722949266434,4745.314506876469,0,,"MULTIPOLYGON (((470772.86929536663 5549553.326423515, 470833.6362332867 5549552.071412967, 470834.11205175926 5549575.029399597, 470773.34537500667 5549576.284405763, 470772.86929536663 5549553.326423515)))",building_analysis/results/renovated_whole_buildingstock/dhw_volume\dhw_volume_w98916074.csv,building_analysis/results/renovated_whole_buildingstock/dhw_energy\dhw_energy_w98916074.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916074.csv,0.0,0.0,491122.8611791089,103.49637741975148,False,,,,,165048.30603323883,0.0,
26,30,w98916075,98916075,sfh,9,107.62365114688873,0.18598473863555423,31.90427578914733,131.89917,0.17217233909293872,78.89918634772766,0.2007409319479969,2.0,0.8,33.75372463122504,0.6,0.8,"{""north"": {""area"": 8.43843115780626, ""u_value"": 0.8, ""shgc"": 0.6}, ""east"": {""area"": 8.43843115780626, ""u_value"": 0.8, ""shgc"": 0.6}, ""south"": {""area"": 8.43843115780626, ""u_value"": 0.8, ""shgc"": 0.6}, ""west"": {""area"": 8.43843115780626, ""u_value"": 0.8, ""shgc"": 0.6}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],281.281005859375,3.54859302662037,2.5,1.0,78.89918634772766,67.06430839556852,2,['w98916075_0' 'w98916075_1'],"MULTIPOLYGON (((470658.22772359813 5549485.039786205, 470657.9914273051 5549478.480915944, 470670.00522526517 5549478.048014722, 470670.24150681455 5549484.606885455, 470658.22772359813 5549485.039786205)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w98916075.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w98916075.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916075.csv,93138.95109005582,3432.0336088972954,5106.930483045245,76.1497524573399,False,50.0,16939.8104031,20968.31595294833,1544.0570768250304,10384.469975544622,3224.82,70128.02918305535
27,31,w98916076,98916076,sfh,6,157.60556876659393,0.22148609009956466,37.77768554857799,140.72747,0.28544445643895267,116.26075395417865,0.27558778959848024,3.0,0.8,27.038648665507573,0.75,0.8,"{""north"": {""area"": 6.759662166376893, ""u_value"": 0.8, ""shgc"": 0.75}, ""east"": {""area"": 6.759662166376893, ""u_value"": 0.8, ""shgc"": 0.75}, ""south"": {""area"": 6.759662166376893, ""u_value"": 0.8, ""shgc"": 0.75}, ""west"": {""area"": 6.759662166376893, ""u_value"": 0.8, ""shgc"": 0.75}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],265.3199920654297,2.92269193209135,2.6,1.0,116.26075395417865,98.82164086105185,4,['w98916076_0' 'w98916076_1' 'w98916076_2' 'w98916076_3'],"MULTIPOLYGON (((470623.6853624385 5549485.785579518, 470623.434046612 5549479.104484752, 470640.81100416515 5549478.453004963, 470641.0622982706 5549485.134100458, 470623.6853624385 5549485.785579518)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w98916076.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w98916076.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916076.csv,186351.46991612168,6867.058667868449,6861.155328277356,69.42968431301887,False,50.0,18073.628972100003,30706.292962795495,2275.222954883276,8318.549680485216,4837.2300000000005,84863.56112795122
28,32,w98916079,98916079,trade,2,2027.6292363405228,0.2890059729569695,16.940504759230294,1681.42987,0.3097158453532277,1961.7271720045246,0.28050906007593945,0.0,0.8,444.3299528054238,0.65,0.8,"{""north"": {""area"": 111.08248820135594, ""u_value"": 0.8, ""shgc"": 0.65}, ""east"": {""area"": 111.08248820135594, ""u_value"": 0.8, ""shgc"": 0.65}, ""south"": {""area"": 111.08248820135594, ""u_value"": 0.8, ""shgc"": 0.65}, ""west"": {""area"": 111.08248820135594, ""u_value"": 0.8, ""shgc"": 0.65}}",[  0.  90. 180. 270.],['north' 'east' 'south' 'west'],10992.451751708984,7.44359575764517,3.0,2.0,3923.4543440090492,3334.9361924076916,0,,"MULTIPOLYGON (((470747.9097989192 5549602.075005264, 470747.5706907251 5549580.63956656, 470839.0700322991 5549579.216404503, 470839.40162119194 5549600.651886619, 470747.9097989192 5549602.075005264)))",building_analysis/results/unrenovated_whole_buildingstock/dhw_volumes\dhw_volume_w98916079.csv,building_analysis/results/unrenovated_whole_buildingstock/dhw_energy\dhw_energy_w98916079.csv,building_analysis/results/renovated_whole_buildingstock/space_heating\space_heating_w98916079.csv,0.0,0.0,133751.88480733606,40.10628002773645,False,50.0,215946.0382041,299359.1804533148,38391.000756128546,136699.90807102283,0.0,912453.36147083
