,full_id,building_usage,yearly_demand_unrenovated,consumer_size,initial_gas_price,renovation_costs,yearly_demand_renovated,npv_savings_30years_ir_0.03,npv_unrenovated_30years_ir_0.03,npv_renovated_30years_ir_0.03
839,w377596025,other,9860.024507064223,nr1,0.107,26406.177684961604,2208.4231486892836,-8575.844672722073,-22976.56558876668,-31552.410261488752
840,w377596026,other,9397.395946673027,nr1,0.107,23734.389682597262,2190.122267561043,-6939.462217085878,-21898.513961871693,-28837.97617895757
841,w377596029,other,8862.464214256777,nr1,0.107,22992.633016236425,2111.824532442732,-7261.78819894361,-20651.9760829274,-27913.76428187101
842,w377596033,other,7921.5695784873615,nr1,0.107,20280.04196370024,1862.6645118084152,-6161.128814861673,-18459.43312368972,-24620.561938551393
843,w377596037,other,9442.413953179963,nr1,0.107,21610.510312488008,2209.6019912905667,-4756.071632898067,-22003.4182831988,-26759.489916096867
844,w377596038,other,2398.685899783123,nr0,0.1312,,2398.685899783123,,-6853.786290042555,
845,w377596041,other,6092.697896779356,nr1,0.107,14368.68221458553,1435.120212443117,-3515.2468025075414,-14197.659725652435,-17712.906528159976
846,w377596042,other,8167.9112020666125,nr1,0.107,21209.513406181704,1923.5086280400824,-6658.340110213594,-19033.476775138734,-25691.816885352328
847,w377596043,other,16335.933556875763,nr1,0.107,35377.41855420982,3919.317771017566,-6443.293006155713,-38067.21256670055,-44510.505572856266
848,w377596044,other,12038.33310123901,nr1,0.107,27294.351437922334,2904.869813374752,-6010.873071732218,-28052.622980994536,-34063.496052726754
849,w377596047,other,7898.984313871004,nr1,0.107,20386.778472968326,1843.1860278671522,-6275.1049765160205,-18406.803253102116,-24681.908229618137
850,w377596049,other,8178.540482746105,nr1,0.107,20859.23147903643,1965.5842414245399,-6381.336776382574,-19058.245918919136,-25439.58269530171
851,w377596051,other,9466.621106925293,nr1,0.107,24123.95615709014,2264.197739552576,-7340.3312502816625,-22059.827600979745,-29400.158851261407
852,w377596052,other,7899.829701334737,nr1,0.107,20259.285711175587,1896.4831505052944,-6269.839165844551,-18408.773238115282,-24678.612403959833
853,w377596057,other,8284.680930720304,nr1,0.107,21539.949637556616,1940.8763649045486,-6757.142395611714,-19305.582318818855,-26062.72471443057
854,w377596060,other,3047.5619275469153,nr0,0.1312,7960.761234579627,658.9526348503733,-1135.766922472325,-8707.825463502842,-9843.592385975167
855,w377596061,other,9265.838577913182,nr1,0.107,23610.414760516316,2245.6016189784477,-7251.334230839773,-21591.949154671624,-28843.283385511397
856,w377596063,other,5914.972390336763,nr1,0.107,15116.838794203872,1391.0461531884043,-4574.847967293581,-13783.510475551748,-18358.35844284533
857,w377596064,other,11146.922826440104,nr1,0.107,28323.138087724317,2683.8247402819025,-8601.794786654049,-25975.392175863817,-34577.186962517866
858,w377596066,other,9160.007683416552,nr1,0.107,23988.837984185506,2067.5370443186516,-7461.433137586835,-21345.334099407057,-28806.767236993892
859,w377596067,other,7665.767227515953,nr1,0.107,17533.313229116928,1850.2619115551845,-3981.5883598469263,-17863.3433786141,-21844.931738461026
860,w377596071,other,9848.334313916424,nr1,0.107,25024.70328040085,2351.889804708186,-7555.928347339621,-22949.324227509078,-30505.2525748487
861,w377596072,other,11577.988988744306,nr1,0.107,29886.27110221747,2718.9974702297686,-9242.387354297374,-26979.894745221973,-36222.28209951935
862,w377596073,other,9025.627042709126,nr1,0.107,24058.0716063853,2036.8700495268763,-7772.348044262526,-21032.190293033902,-28804.538337296428
863,w377596074,other,11879.18583997191,nr1,0.107,30130.495648173648,2855.316162411527,-9102.40049867357,-27681.766145480968,-36784.16664415454
864,w377596075,other,4260.325359553597,nr0,0.1312,11634.47552874895,943.6211472235193,-2157.6274509536925,-12173.065069948974,-14330.692520902667
865,w377596076,other,3764.421262621559,nr0,0.1312,9719.730946457126,801.9881404282725,-1255.144766210653,-10756.113938066284,-12011.258704276937
866,w377596077,other,1725.1334782090203,nr0,0.1312,,1725.1334782090203,,-4929.239039805689,
867,w377596078,other,6290.179509800882,nr1,0.107,16195.352058732553,1513.2078860501067,-5063.695971047318,-14657.846130961434,-19721.542102008752
868,w377596080,other,8080.642384570119,nr1,0.107,18652.21980128372,1933.4674943995547,-4327.613716539065,-18830.116458171404,-23157.73017471047
869,w377596081,other,8348.023997963555,nr1,0.107,23950.261219193508,1152.1204413299051,-7181.829262358457,-19453.189065441595,-26635.01832780005
870,w377596082,other,3816.4149291423023,nr0,0.1312,9389.399882095422,798.6867678176245,-766.818700860962,-10904.675898096626,-11671.494598957588
871,w377596084,other,7698.313509384898,nr1,0.107,19570.721933241577,1850.943055242646,-5944.74253885377,-17939.185155629613,-23883.927694483384
872,w377596085,other,9900.310886980438,nr1,0.107,22654.304902714804,2293.172845091612,-4927.583631683967,-23070.443920389054,-27998.02755207302
873,w377596088,other,5284.2302906053965,nr0,0.1312,13730.459520050194,1244.5467436691818,-2187.8362392758154,-15098.67762279897,-17286.513862074786
874,w377596089,other,5811.709016514252,nr1,0.107,15462.566505021114,1275.524527752367,-4892.0105845859525,-13542.87844873981,-18434.889033325762
875,w377596091,other,1779.1213972915368,nr0,0.1312,,1779.1213972915368,,-5083.499195197079,
876,w377596095,other,10059.078273528508,nr1,0.107,22789.314931055644,2398.4167972396326,-4937.869355318686,-23440.41554345807,-28378.284898776757
877,w377596096,other,11219.387851584088,nr1,0.107,25519.271668950227,2660.043472138398,-5573.648066262922,-26144.255590140277,-31717.9036564032
878,w377596097,other,9190.265039104437,nr1,0.107,20635.000031214528,2179.668612649632,-4298.384590410442,-21415.84204966693,-25714.226640077373
879,w377596098,other,8992.959603729834,nr1,0.107,20142.814437527664,2194.368360845398,-4300.229310945728,-20956.06618667017,-25256.295497615898
880,w377596099,other,10741.505865220723,nr1,0.107,24430.65326626825,2703.512772356085,-5699.92137326537,-25030.65929070904,-30730.58066397441
881,w377596100,other,5399.951125629617,nr0,0.1312,14448.749427998868,1254.9182214886346,-2605.110503558879,-15429.327781134829,-18034.438284693708
882,w377596101,other,11372.823539694798,nr1,0.107,27961.14884872062,2734.2308274665847,-7830.854861626718,-26501.802891265896,-34332.657752892614
883,w377596103,other,11034.439997151354,nr1,0.107,28565.89300065651,2628.8474019087953,-8978.553289819807,-25713.276285288557,-34691.829575108364
884,w377596104,other,10505.838347461537,nr1,0.107,24247.167626799277,2529.5458034797907,-5660.214961449932,-24481.48923793115,-30141.70419938108
885,w377596105,other,8236.832160191098,nr1,0.107,21333.33395474717,2008.2576285401378,-6819.04434537877,-19194.081539726627,-26013.125885105397
886,w377596106,other,12012.953356694099,nr1,0.107,27351.967665998563,2779.2898943774467,-5834.995368970671,-27993.481204547174,-33828.476573517844
887,w377596108,other,4390.883013114122,nr0,0.1312,11679.581672625369,1037.2533424327598,-2097.2261583523086,-12546.108600206167,-14643.334758558476
888,w377596109,other,3944.5719741779026,nr0,0.1312,10238.733673515912,925.2731375665927,-1611.664587989102,-11270.860148530073,-12882.524736519175
889,w377596111,other,5056.303902980329,nr0,0.1312,13312.315035199725,1217.1032384716398,-2342.5332553047283,-14447.421553471655,-16789.954808776383
890,w377596112,other,8898.528291327704,nr1,0.107,22768.11922472633,2073.8771735228584,-6864.807431094534,-20736.015289079976,-27600.82272017451
891,w377596113,other,9714.128124570438,nr1,0.107,27374.4466418876,1374.458786523479,-7940.726229024702,-22636.586940728786,-30577.31316975349
892,w377596114,other,10507.92998460679,nr1,0.107,23832.01587813465,2470.0458229810038,-5101.53782484102,-24486.363327039286,-29587.901151880305
893,w377596115,other,13553.866705869179,nr1,0.107,33872.53130497492,3192.6172371227067,-9727.973872114115,-31584.23258742269,-41312.20645953681
894,w377596116,other,8355.685648166604,nr1,0.107,21170.615479040043,1974.0708132671584,-6299.699923884775,-19471.042815022276,-25770.74273890705
895,w377596117,other,11378.101421622307,nr1,0.107,28822.24114162488,2797.665055321845,-8827.46741572857,-26514.10180595828,-35341.56922168685
896,w377596119,other,9692.469746953648,nr1,0.107,21122.16868852412,2253.4636046903765,-3787.240928406227,-22586.11697146026,-26373.357899866485
897,w377596120,other,6321.840302597757,nr1,0.107,17968.26390416148,832.8438354283575,-5177.394342522075,-14731.624475200697,-19909.018817722772
898,w377596121,other,8666.18384043126,nr1,0.107,21502.173279916675,2049.37966439442,-6083.201954864424,-20194.58889491803,-26277.790849782454
899,w377596123,other,12329.70326009582,nr1,0.107,31756.34883175194,2913.410473739367,-9813.800042573734,-28731.59548869839,-38545.39553127212
900,w377596124,other,6396.976339738917,nr1,0.107,15212.81641816422,1561.0396586244735,-3943.7555494877233,-14906.712081140926,-18850.46763062865
901,w377596125,other,12219.388662528083,nr1,0.107,30126.874100396995,2922.0877489035165,-8461.609061010215,-28474.532173632844,-36936.14123464306
902,w377596126,other,6888.008698871009,nr1,0.107,16288.71421979656,1620.5129447317483,-4014.0021643833607,-16050.95236144877,-20064.95452583213
903,w377596127,other,8974.62539919981,nr1,0.107,20588.796966214188,2115.755782543102,-4605.7466706490995,-20913.342453823447,-25519.089124472546
904,w377596128,other,6229.372049669292,nr1,0.107,16218.631189411984,1490.1119724155744,-5174.853364191798,-14516.148045424341,-19691.00140961614
905,w377596129,other,10179.326900003802,nr1,0.107,25848.925805894803,2367.4784810376896,-7645.17312360858,-23720.627874694084,-31365.800998302664
906,w377596132,other,6464.697409283149,nr1,0.107,16614.704498587093,1542.728084440441,-5145.163937392461,-15064.52077573491,-20209.68471312737
907,w377596133,other,10230.421971857446,nr1,0.107,24391.19105509741,2404.7759584967152,-6155.286187758502,-23839.693427611004,-29994.979615369506
908,w377596134,other,7543.671639943845,nr1,0.107,19426.355524731694,1780.7636352212712,-5997.196838800424,-17578.8271206738,-23576.023959474223
909,w377596135,other,21801.99476471699,nr1,0.107,44391.27209215405,5088.204744337678,-5443.550170673669,-50804.636673932444,-56248.18684460611
910,w377596136,other,5182.467839226587,nr0,0.1312,12285.090120440143,1233.7664865816937,-1002.4310625464022,-14807.910876655062,-15810.341939201464
911,w377596137,other,8152.127886934966,nr1,0.107,20619.65884042668,1967.303576260405,-6207.319263846446,-18996.697315303652,-25204.0165791501
912,w377596138,other,6809.464685984376,nr1,0.107,17380.606273734305,1614.423172583242,-5274.732501969505,-15867.923235871884,-21142.65573784139
913,w377596139,other,8519.707326638887,nr1,0.107,22126.04708208982,1988.3321998156132,-6906.1489085327885,-19853.25838159597,-26759.407290128758
914,w377596140,other,5402.156712333507,nr0,0.1312,14020.407893631786,1261.884590888108,-2190.3719954037006,-15435.629823396379,-17626.00181880008
915,w377596141,other,6080.281870926377,nr1,0.107,16375.426592718108,1386.4253089105246,-5437.451430064926,-14168.726974810039,-19606.178404874965
916,w377596142,other,13756.393494233684,nr1,0.107,33087.29934448074,3113.8461841117532,-8287.240670450497,-32056.175637159075,-40343.41630760957
917,w377596143,other,11901.118275090319,nr1,0.107,29851.595190505417,2745.329396719578,-8516.092065734567,-27732.874744010154,-36248.96680974472
918,w377596145,other,11256.831818630073,nr1,0.107,25114.18594837455,2693.449218590027,-5159.152182428363,-26231.510318981906,-31390.66250141027
919,w377596147,other,2595.9189583634725,nr0,0.1312,,2595.9189583634725,,-7417.342040698938,
920,w377596149,other,5478.589320925852,nr0,0.1312,13076.64670312486,1314.879324178787,-1179.6415579333388,-15654.021387264647,-16833.662945197986
921,w377596151,other,6974.014717076638,nr1,0.107,16318.228694070262,1666.8500987098987,-3951.077288217166,-16251.370009185288,-20202.447297402454
922,w377596152,other,5023.102349085767,nr0,0.1312,13252.260501852666,1172.5774342911345,-2250.121842150358,-14352.554461906544,-16602.676304056902
923,w377596153,other,8009.169781832236,nr1,0.107,20548.61452420507,1917.1450643014819,-6352.5234911200205,-18663.565660713415,-25016.089151833436
924,w377596154,other,6637.831211647074,nr1,0.107,16945.92013030277,1563.684870828113,-5121.765319805198,-15467.970094019789,-20589.735413824987
925,w377596155,other,7657.315770064297,nr1,0.107,19648.62275035521,1792.684132320405,-5982.42005663598,-17843.649161189027,-23826.069217825006
926,w377596156,other,9778.187037743239,nr1,0.107,24754.27088427863,2368.816368902256,-7488.401917914602,-22785.861805005792,-30274.263722920394
927,w377596157,other,5417.558943370089,nr0,0.1312,15425.027588239407,736.6462752276782,-2050.214707277524,-15479.638753420995,-17529.85346069852
928,w377596158,other,10465.898280104375,nr1,0.107,24107.19601072507,2448.271265941966,-5423.922675533329,-24388.417909701275,-29812.340585234604
929,w377596159,other,10808.444433628447,nr1,0.107,27509.42032182469,2488.2164818409556,-8121.003679374051,-25186.644542706774,-33307.648222080825
930,w377596160,other,2455.102135020768,nr0,0.1312,,2455.102135020768,,-7014.984894512836,
931,w377596161,other,11285.953908042351,nr1,0.107,28513.152255789064,2649.7963962137605,-8388.532954560666,-26299.37278696905,-34687.905741529714
932,w377596162,other,7010.935101100238,nr1,0.107,18230.412796855377,1637.8610514224706,-5709.6743111374035,-16337.404645759767,-22047.07895689717
933,w377596163,other,9863.870490326697,nr1,0.107,22751.98702518045,2325.117611569855,-5184.62196922542,-22985.52778623589,-28170.14975546131
934,w377596166,other,2981.905002903568,nr0,0.1312,,2981.905002903568,,-8520.223356029073,
935,w377596167,other,13644.68095577657,nr1,0.107,35579.08406183328,3114.8432704850466,-11041.669774289683,-31795.854735815617,-42837.5245101053
936,w377596168,other,10806.083972832546,nr1,0.107,26819.036736702805,2563.979256552608,-7612.668692950872,-25181.144020648455,-32793.81271359933
937,w377596169,other,12935.91476002989,nr1,0.107,28758.146471905107,3082.2442820121273,-5796.387516228882,-30144.23480606728,-35940.62232229616
938,w377596170,other,2231.928303549456,nr0,0.1312,,2231.928303549456,,-6377.308345627197,
939,w377601363,other,19379.01268072986,nr1,0.107,54760.77648246399,2810.274413767844,-16151.064991258929,-45158.422840158426,-61309.487831417355
940,w379327852,other,150314.97311086906,nr2,0.0985,347133.90896923386,38030.77627777757,-106266.40704902943,-322449.57968784595,-428715.9867368754
941,w379327862,other,35231.108510581456,nr1,0.107,82857.00265167556,9084.066665311519,-21927.212722690092,-82098.16059568324,-104025.37331837333
942,w387435839,other,612480.6982969497,nr2,0.0985,925437.6686172284,196483.33588232234,-33057.010285128374,-1313868.7360646536,-1346925.746349782
943,w387435840,other,202426.40072438534,nr2,0.0985,366519.9999637855,56823.35165188755,-54178.2484865943,-434236.89922864904,-488415.14771524334
944,w390787314,other,36435.59621570424,nr1,0.107,69332.49830289197,9844.203167691367,-7367.2480110081815,-84904.94781388833,-92272.19582489651
945,w390787315,other,95914.57790913379,nr2,0.0985,161485.4149576623,28537.57339615315,-16950.999415357626,-205752.0597760132,-222703.05919137082
946,w390787316,other,12304.720854223664,nr1,0.107,,12304.720854223664,,-28673.37962050501,
947,w390789514,trade,66966.30176497165,nr2,0.0985,170812.43407923618,10397.319493968453,-49462.94919990693,-143653.39267591026,-193116.3418758172
948,w390789515,trade,76780.38985788339,nr2,0.0985,109393.04800990374,25636.797863414322,318.10984114854364,-164706.1761417649,-164388.06630061637
949,w390790006,trade,20423.524031863217,nr1,0.107,54991.70806987622,2776.3285059702725,-13868.894919871549,-47592.421209060296,-61461.316128931845
950,w390793102,sfh,65081.30933515768,r2,0.1054,105538.75089154282,30059.790808766775,-25149.325367368117,-149389.55504947357,-174538.88041684168
951,w390793103,th,190878.21940890737,r2,0.1054,294612.3683469257,87553.79058492262,-57438.43000058079,-438147.4890015499,-495585.9190021307
952,w390793104,mfh,116746.78481807098,r2,0.1054,226369.1890648821,80676.55852455663,-143572.52883218764,-267984.00978092436,-411556.538613112
953,w390793105,th,115306.70719754764,r2,0.1054,207008.48382906936,47118.253767594215,-50486.698673318955,-264678.4131793134,-315165.11185263237
954,w390793106,mfh,234332.2441500108,r2,0.1054,251209.24442793147,145242.0290743921,-46708.939726489014,-537893.13775228,-584602.077478769
955,w390793107,mfh,90245.7910168643,r2,0.1054,,90245.7910168643,,-207152.8477656814,
956,w390793108,mfh,46848.04655803811,r1,0.1145,74285.51670051992,25575.074405456515,-21238.984340365656,-116820.83725425258,-138059.82159461823
957,w390793793,mfh,22135.523635016718,r1,0.1145,54590.87801472991,12242.925925452717,-29922.580573147883,-55197.40083293328,-85119.98140608116
958,w390794364,sfh,56694.85220505993,r2,0.1054,99237.59403123248,13040.642047928714,967.5662218520301,-130139.03424856545,-129171.46802671342
959,w475684695,mfh,70757.24663127349,r2,0.1054,125953.37938719428,32327.72471892473,-37741.12247507894,-162418.26875879342,-200159.39123387236
960,w620369477,other,329831.05954184383,nr2,0.0985,,329831.05954184383,,-707540.2025240704,
961,w620369478,other,1687025.1117225294,nr2,0.0985,,1687025.1117225294,,-3618937.800671013,
962,w993163452,other,219456.23066754482,nr2,0.0985,399197.65998566727,69902.24125333331,-78380.51163887983,-470768.5992561442,-549149.110895024
963,w993163453,other,168538.70539177582,nr2,0.0985,285859.2033542263,51293.74656664398,-34350.07614440407,-361542.39055498457,-395892.46669938863
964,w993163454,other,195060.50799116978,nr2,0.0985,316530.06498830474,59883.17288306017,-26553.13197323121,-418435.8850868358,-444989.01706006704
965,w993163455,mfh,137933.86271477625,r2,0.1054,,137933.86271477625,,-316617.4526560126,
966,w993163456,mfh,247159.72221315524,r2,0.1054,351119.2587169434,130250.32129646631,-82761.97515181615,-567337.7088562733,-650099.6840080895
967,w993163457,ab,179010.19212771326,r2,0.1054,263550.1062783826,96260.7750734298,-73604.65618485346,-410905.2694923792,-484509.9256772327
968,w993163458,ab,189578.2241455195,r2,0.1054,258663.447807978,96786.7143031862,-45667.08204146207,-435163.44156999286,-480830.52361145493
969,w993163460,ab,245379.75645429146,r2,0.1054,351269.6585174803,125644.15428679457,-76425.0293280636,-563251.923007212,-639676.9523352756
970,w993163461,ab,238283.01711607818,r2,0.1054,335800.1111757083,118342.74284405124,-60485.67160694988,-546961.8584269495,-607447.5300338994
971,w993164648,ab,80518.68723860527,r2,0.1054,149501.7658400397,25333.36690212359,-22827.755520519306,-184824.96714682644,-207652.72266734575
972,w993164649,other,45705.056496500765,nr1,0.107,95364.46089143142,12554.80104281894,-18115.259515695958,-106505.33653113733,-124620.59604683329
973,w993164650,other,42041.22380437142,nr1,0.107,86171.60398211973,11822.83966197053,-15754.468128453387,-97967.59992646003,-113722.06805491341
974,w993164651,other,40307.84105282511,nr1,0.107,81358.77532664665,11008.365752407117,-13082.949493334832,-93928.3419659137,-107011.29145924853
975,w993164652,other,44647.17229247326,nr1,0.107,92594.74041765775,12537.52789010725,-17770.448640861257,-104040.1757415527,-121810.62438241395
976,w1006795433,mfh,68303.07904180315,r2,0.1054,105522.0631239623,31206.31317629144,-20369.05371101998,-156784.9001626002,-177153.9538736202
977,w1006849999,other,44821.0228985385,nr1,0.107,93851.3097821498,12692.659037467965,-18983.396524453055,-104445.29540936316,-123428.69193381621
978,w1007159125,education,69893.91967217866,nr2,0.0985,120892.33898204306,18188.745430473453,-9976.49768639548,-149933.5997912003,-159910.0974775958
979,w1007160095,sfh,66191.08957937718,r2,0.1054,117843.68842229868,29700.45869061807,-34082.01909458221,-151936.97732140208,-186018.9964159843
980,w1007176059,trade,158757.7360382709,nr2,0.0985,283387.89238323964,44584.74507920726,-38468.62596192083,-340560.65206476016,-379029.278026681
981,w1029411791,trade,89326.49349025691,nr2,0.0985,172670.37411122024,24243.8769969841,-33057.786629583425,-191619.56846227,-224677.35509185342
982,w1030080397,other,112142.32300889542,nr2,0.0985,235476.43190425285,30520.396752890152,-60384.38837809683,-240563.15995057908,-300947.5483286759
983,w1030080398,other,23480.75041155538,nr1,0.107,49759.405977400296,6312.042173885407,-9751.59964643239,-54716.59847478392,-64468.19812121631
984,w1030080399,other,25835.146683608775,nr1,0.107,58037.61086902938,6773.282403048039,-13618.230919954774,-60202.98852665709,-73821.21944661187
985,w1036126248,trade,218679.86292202817,nr2,0.0985,399393.07540340896,62527.62490135226,-64421.6319401855,-469103.16667784465,-533524.7986180302
986,w1036126249,mfh,123235.89624283573,r2,0.1054,189568.9858579836,58786.42745363585,-41629.77621469676,-282879.3073450804,-324509.0835597772
987,w1036126250,mfh,152719.49523878298,r2,0.1054,216887.2830246922,83022.8157791949,-56903.47140108381,-350556.8292059119,-407460.3006069957
988,w1036126251,mfh,131740.18052406833,r2,0.1054,192518.2009744501,52845.09736255475,-11420.102465194359,-302400.2920604456,-313820.39452563995
989,w1036680208,mfh,195723.4450164567,r2,0.1054,258189.72478266127,87023.10356131091,-8675.758183071855,-449269.3626242597,-457945.1208073316
990,w1075387093,other,25255.32593226266,nr1,0.107,55666.25523783252,6640.5639729472905,-12288.746513481994,-58851.84690287235,-71140.59341635434
991,w1075387094,other,18471.951114990337,nr1,0.107,33198.886683685225,5523.9930738652965,-3026.5877244519506,-43044.720227823964,-46071.307952275914
992,w1075387095,other,17546.933519760307,nr1,0.107,32501.48203943037,4922.185612555075,-3082.351476040538,-40889.17513436716,-43971.526610407695
993,w1075387096,other,19192.799696722424,nr1,0.107,35212.60805461945,5651.038189360073,-3656.5839049402857,-44724.49543587446,-48381.079340814744
994,w1075387097,other,18492.72523522246,nr1,0.107,33213.162793190546,5001.394598025604,-1774.6564240428415,-43093.12963448622,-44867.78605852906
995,w1075387098,other,17539.018200395993,nr1,0.107,32326.8061039315,4914.504272727153,-2908.220777134171,-40870.73026595939,-43778.95104309356
996,w1075387099,other,27744.647424820705,nr1,0.107,59386.63463366246,7574.079042728552,-12383.669573909872,-64652.649781638866,-77036.31935554874
997,w1107949539,other,7234.128086910359,nr1,0.107,,7234.128086910359,,-16857.505612420126,
998,w1107949540,other,28748.75876737973,nr1,0.107,59191.83728839558,8157.082843669978,-11207.575981055692,-66992.50503293188,-78200.08101398757
999,w1108636740,other,30738.16352195462,nr1,0.107,60250.97070467172,8437.78627390423,-8284.965942009076,-71628.36458818403,-79913.33053019311
1000,w1108636741,other,22435.53536817059,nr1,0.107,40621.14997091725,6388.827258846157,-3227.91214543995,-52280.96030963634,-55508.87245507629
1001,w1108636742,other,24778.82711181561,nr1,0.107,43974.59004543273,7307.257952288273,-3261.034572528617,-57741.47375997321,-61002.50833250183
1002,w1108636743,other,29852.23012320762,nr1,0.107,59708.64183206331,8465.714383767012,-9872.185416524735,-69563.896408718,-79436.08182524274
1003,w1108636744,other,21390.9331432008,nr1,0.107,39651.02178538673,6248.685707876577,-4365.425780042548,-49846.750179733106,-54212.17595977565
1004,w1108636745,other,20564.73007540746,nr1,0.107,37086.05123422971,6051.606396825816,-3266.4863984724725,-47921.47007893888,-51187.95647741135
1005,w1108636746,other,20594.571221274768,nr1,0.107,37060.31835052552,6049.968200571248,-3167.398000445137,-47991.008145986576,-51158.40614643171
1006,w1108636747,other,21237.913006776573,nr1,0.107,38913.02241222616,6204.737122419419,-3881.593081910818,-49490.17122818644,-53371.76431009726
1007,w1108636748,other,25536.120008859092,nr1,0.107,50047.99876081655,7049.813241953456,-6969.825920621806,-59506.1742337256,-66476.0001543474
1008,w1108636749,other,19436.592588740816,nr1,0.107,36682.523289771,5418.6318681190805,-4016.8241642401626,-45292.59984266599,-49309.424006906156
1009,w1108636750,other,19062.12837594123,nr1,0.107,35076.96494895447,5255.293421448891,-2903.2468534378277,-44419.99536385649,-47323.24221729432
1010,w1108636751,other,18077.1469860024,nr1,0.107,32523.22302950939,5137.657930030147,-2370.6591320595617,-42124.718157047355,-44495.37728910692
1011,w1108636752,other,19469.083244354304,nr1,0.107,35111.11174532348,5632.758798770266,-2868.675034983695,-45368.3119952261,-48236.98703020979
1012,w1108636753,other,19379.091053198343,nr1,0.107,35372.715419788816,5561.032789158997,-3172.843930054434,-45158.60546953843,-48331.449399592864
1013,w1108636754,other,25910.37615630671,nr1,0.107,56214.08517181124,6793.787494520834,-11667.182382035462,-60378.29386311077,-72045.47624514623
1014,w1159236388,other,69645.03448735391,nr2,0.0985,161590.48187072494,17161.798074090097,-49005.57318280201,-149399.70139387916,-198405.27457668117
1015,w1159236389,other,45526.262556586495,nr1,0.107,110987.7754775887,11214.556910810714,-31032.076111142058,-106088.69753755562,-137120.77364869768
1016,w1159236390,other,47719.789281556106,nr1,0.107,127009.7625071176,9422.640053648083,-37766.88481777893,-111200.21735486116,-148967.1021726401
1017,w1219742100,other,24902.255561907554,nr1,0.107,55994.38535606863,6796.05397685548,-13801.962002118184,-58029.095953713746,-71831.05795583193
1018,w1219742101,other,97380.9120977135,nr2,0.0985,196585.91294338723,26665.5596979286,-44890.20900330006,-208897.58036524092,-253787.78936854098
1019,w1219742102,other,59651.986323929385,nr2,0.0985,120609.75814909856,16686.177045042114,-28441.24787895594,-127963.02004796971,-156404.26792692565
1020,w1219742103,other,63594.9553748088,nr2,0.0985,126852.10899489625,17114.566871985295,-27144.26601501752,-136421.31722798845,-163565.58324300597
1021,w1219742104,other,139944.3369520087,nr2,0.0985,290089.4087154182,37559.58202112246,-70457.7877886258,-300202.91189877864,-370660.69968740444
1022,w1219742105,ab,275916.17447946646,r2,0.1054,386990.914974188,128554.44727096538,-48732.46437003731,-633346.1166887345,-682078.5810587718
1023,w1219929093,other,115763.07895930854,nr2,0.0985,241124.65286953928,33138.81990165809,-63882.44569761361,-248330.25866470285,-312212.70436231646
1024,w1242595698,other,34357.4302496909,nr1,0.107,72914.1017793984,9156.077890481276,-14188.028127943922,-80062.25025383272,-94250.27838177665
1025,w1242595699,other,34263.08094414638,nr1,0.107,72389.2412773329,9159.768067274865,-13891.62655056124,-79842.39045474752,-93734.01700530876
