,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
2608,64.5,39.22,39.22,39.22,39.22,470.71,645.42,477.16
2609,14.59,14.59,14.59,14.59,65.48,242.14,284.49,172.32
2610,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2612,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2615,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2621,31.01,360.11,529.17,415.15,93.28,31.01,31.01,31.01
2622,153.56,533.97,652.87,440.61,58.37,58.37,58.37,58.37
2623,336.97,756.76,791.28,420.31,57.91,57.91,57.91,57.91
2624,502.55,802.72,702.22,259.92,67.03,67.03,67.03,67.03
2625,615.34,747.0,525.98,85.73,85.73,85.73,85.73,208.14
2626,643.38,610.2,328.12,120.39,120.39,120.39,120.39,408.21
2627,690.17,490.49,99.87,99.87,99.87,99.87,228.9,581.81
2628,598.47,309.46,124.49,124.49,124.49,124.49,426.65,647.01
2629,555.19,77.06,77.06,77.06,77.06,184.05,628.36,782.09
2630,247.54,129.05,129.05,129.05,129.05,234.65,331.78,337.12
2631,219.56,72.5,72.5,72.5,72.5,408.45,644.94,566.7
2632,69.82,51.98,51.98,51.98,51.98,132.09,158.23,132.44
2633,12.77,12.77,12.77,12.77,18.89,26.74,28.59,23.55
2634,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2636,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2637,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2639,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2645,34.2,77.25,94.53,83.08,50.46,34.2,34.2,34.2
2646,154.24,611.79,756.31,503.16,48.34,48.34,48.34,48.34
2647,222.34,338.81,348.92,246.75,115.37,115.37,115.37,115.37
2648,503.89,811.72,711.0,260.75,62.02,62.02,62.02,62.02
2649,573.96,686.71,499.91,114.46,114.46,114.46,114.46,227.7
2650,641.07,608.28,328.14,120.84,120.84,120.84,120.84,407.29
2651,731.57,499.67,55.63,55.63,55.63,55.63,199.78,607.35
2652,683.83,282.44,51.98,51.98,51.98,51.98,450.13,753.29
2653,564.54,63.84,63.84,63.84,63.84,178.39,647.19,807.14
2654,408.94,61.56,61.56,61.56,61.56,361.97,768.39,787.85
2655,230.18,52.44,52.44,52.44,52.44,484.94,793.05,687.52
2656,38.76,38.76,38.76,38.76,38.76,493.97,672.42,492.14
2657,15.5,15.5,15.5,15.5,80.89,298.16,348.2,207.4
2658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2659,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2660,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2661,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,29.18,405.81,604.24,474.97,103.49,29.18,29.18,29.18
2670,152.61,631.07,783.78,521.29,45.6,45.6,45.6,45.6
2671,332.21,749.88,788.04,424.35,60.19,60.19,60.19,60.19
2672,478.69,750.16,663.42,269.26,86.18,86.18,86.18,86.18
2673,616.25,752.24,529.93,80.71,80.71,80.71,80.71,201.61
2674,651.4,617.51,326.4,113.55,113.55,113.55,113.55,408.22
2675,506.68,406.96,176.02,176.02,176.02,176.02,279.64,453.94
2676,416.5,293.28,177.39,177.39,177.39,177.39,346.25,438.45
2677,341.78,159.15,159.15,159.15,159.15,234.86,366.51,410.8
2678,362.71,100.32,100.32,100.32,100.32,334.08,625.11,636.97
2679,206.36,81.62,81.62,81.62,81.62,372.46,566.7,497.9
2680,38.3,38.3,38.3,38.3,38.3,502.95,682.16,496.8
2681,15.96,15.96,15.96,15.96,85.09,308.73,359.2,212.82
2682,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2683,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2685,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2686,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2692,0.0,11.39,22.58,20.6,7.01,0.0,0.0,0.0
2693,39.67,130.31,172.98,145.66,66.43,39.67,39.67,39.67
2694,151.51,543.99,670.55,457.06,59.74,59.74,59.74,59.74
2695,281.2,527.51,551.13,338.24,103.06,103.06,103.06,103.06
2696,398.11,567.77,514.85,270.35,131.79,131.79,131.79,131.79
2697,421.58,476.26,388.08,167.81,167.81,167.81,167.81,256.08
2698,282.05,278.81,250.8,177.84,177.84,177.84,177.84,258.63
2699,327.23,297.67,186.96,186.96,186.96,186.96,260.4,311.79
2700,655.4,284.98,76.15,76.15,76.15,76.15,448.64,723.19
2701,556.31,63.84,63.84,63.84,63.84,185.75,648.64,802.13
2702,404.43,57.0,57.0,57.0,57.0,371.06,782.2,796.02
2703,223.31,55.63,55.63,55.63,55.63,484.65,780.45,672.2
2704,35.11,35.11,35.11,35.11,35.11,46.08,46.08,46.08
2705,2.74,2.74,2.74,2.74,3.59,3.59,3.59,3.59
2706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2708,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2709,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2710,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2711,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2716,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
2717,33.74,369.99,549.52,436.57,106.0,33.74,33.74,33.74
2718,149.76,621.75,775.5,520.95,48.34,48.34,48.34,48.34
2719,327.75,747.12,789.25,429.45,60.65,60.65,60.65,60.65
2720,497.26,810.38,715.09,267.21,59.74,59.74,59.74,59.74
2721,638.21,792.91,546.82,43.32,43.32,43.32,43.32,173.33
2722,700.35,659.99,308.96,62.93,62.93,62.93,62.93,406.41
2723,661.44,474.81,112.63,112.63,112.63,112.63,242.47,565.2
2724,223.37,210.85,155.95,155.95,155.95,155.95,216.53,225.72
2725,209.8,143.64,143.64,143.64,143.64,193.25,214.22,221.08
2726,392.43,70.22,70.22,70.22,70.22,368.17,747.42,757.46
2727,214.83,70.68,70.68,70.68,70.68,438.9,684.6,591.78
2728,42.86,42.86,42.86,42.86,42.86,477.63,639.03,464.2
2729,16.42,16.42,16.42,16.42,100.71,361.98,418.56,244.18
2730,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2733,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2740,0.91,1.2,1.2,1.2,1.2,0.91,0.91,0.91
2741,29.18,432.68,652.09,516.43,115.73,29.18,29.18,29.18
2742,147.6,639.59,801.46,538.39,45.6,45.6,45.6,45.6
2743,325.93,746.48,790.62,432.5,61.1,61.1,61.1,61.1
2744,493.33,803.85,711.7,270.88,62.93,62.93,62.93,62.93
2745,635.02,790.38,546.65,43.32,43.32,43.32,43.32,171.57
2746,696.58,656.79,308.39,62.93,62.93,62.93,62.93,404.43
2747,711.73,485.09,59.28,59.28,59.28,59.28,206.41,596.3
2748,593.48,297.81,121.75,121.75,121.75,121.75,435.37,650.46
2749,544.24,69.77,69.77,69.77,69.77,196.8,643.68,787.6
2750,397.07,57.46,57.46,57.46,57.46,378.13,783.51,791.36
2751,217.73,54.72,54.72,54.72,54.72,495.55,790.91,675.84
2752,43.32,43.32,43.32,43.32,67.99,483.69,644.49,466.31
2753,17.33,17.33,17.33,17.33,31.06,57.73,63.39,45.42
2754,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2759,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2764,1.37,1.8,1.8,1.8,1.8,1.37,1.37,1.37
2765,39.22,83.56,101.58,90.64,58.0,39.22,39.22,39.22
2766,146.16,622.04,780.16,527.89,48.79,48.79,48.79,48.79
2767,271.32,494.15,518.54,330.2,109.9,109.9,109.9,109.9
2768,324.82,423.34,394.85,256.03,150.48,150.48,150.48,150.48
2769,595.44,728.16,522.87,90.29,90.29,90.29,90.29,202.47
2770,590.11,563.8,331.71,144.1,144.1,144.1,144.1,395.21
2771,280.59,264.51,180.12,180.12,180.12,180.12,244.99,272.5
2772,549.92,301.88,143.64,143.64,143.64,143.64,420.12,598.89
2773,546.29,60.65,60.65,60.65,60.65,194.35,653.8,799.58
2774,208.14,129.96,129.96,129.96,129.96,206.72,254.75,255.33
2775,208.01,76.61,76.61,76.61,76.61,424.51,647.88,558.2
2776,48.79,48.79,48.79,48.79,64.7,82.64,89.51,81.73
2777,19.15,19.15,19.15,19.15,91.8,300.98,344.39,202.14
2778,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2780,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2781,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2782,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2788,1.37,1.8,1.8,1.8,1.8,1.37,1.37,1.37
2789,28.73,37.71,37.71,37.71,37.71,28.73,28.73,28.73
2790,141.43,353.19,424.23,312.95,81.17,81.17,81.17,81.17
2791,241.39,391.4,408.49,282.65,119.47,119.47,119.47,119.47
2792,487.13,798.65,710.91,275.29,62.93,62.93,62.93,62.93
2793,613.35,759.99,536.38,65.66,65.66,65.66,65.66,182.36
2794,668.31,632.73,316.09,87.55,87.55,87.55,87.55,402.0
2795,666.95,471.45,101.23,101.23,101.23,101.23,236.83,569.77
2796,560.45,298.98,138.17,138.17,138.17,138.17,426.57,613.3
2797,518.36,91.66,91.66,91.66,91.66,217.82,616.1,740.59
2798,385.17,66.58,66.58,66.58,66.58,380.46,761.73,763.68
2799,212.39,50.62,50.62,50.62,50.62,515.02,818.25,692.9
2800,34.66,34.66,34.66,34.66,66.51,568.68,759.11,538.5
2801,18.24,18.24,18.24,18.24,111.46,379.4,433.82,249.94
2802,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2807,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2810,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2811,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2812,1.37,1.8,1.8,1.8,1.8,1.37,1.37,1.37
2813,45.6,181.75,251.69,210.66,86.01,45.6,45.6,45.6
2814,123.92,209.49,238.47,193.89,83.9,83.9,83.9,83.9
2815,320.05,748.95,799.72,442.64,59.74,59.74,59.74,59.74
2816,390.87,577.41,526.27,267.4,116.97,116.97,116.97,116.97
2817,403.76,453.82,378.57,174.19,174.19,174.19,174.19,257.71
2818,150.82,150.82,150.82,114.91,114.91,114.91,114.91,150.82
2819,72.42,72.42,55.18,55.18,55.18,55.18,72.42,72.42
2820,67.63,67.63,51.53,51.53,51.53,51.53,67.63,67.63
2821,62.84,47.88,47.88,47.88,47.88,62.84,62.84,62.84
2822,82.59,62.93,62.93,62.93,62.93,82.59,82.59,82.59
2823,59.25,45.14,45.14,45.14,45.14,59.25,59.25,59.25
2824,46.97,46.97,46.97,46.97,62.08,70.69,73.92,70.09
2825,9.58,9.58,9.58,9.58,12.57,12.57,12.57,12.57
2826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2827,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2829,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2830,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2835,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2836,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
2837,35.57,400.19,604.98,486.95,124.85,35.57,35.57,35.57
2838,142.08,610.41,770.54,528.67,52.44,52.44,52.44,52.44
2839,316.47,735.9,787.41,440.84,63.84,63.84,63.84,63.84
2840,477.88,783.39,701.92,281.18,68.4,68.4,68.4,68.4
2841,586.62,720.84,522.04,90.74,90.74,90.74,90.74,198.0
2842,661.59,627.21,315.55,88.01,88.01,88.01,88.01,398.54
2843,695.13,471.83,59.28,59.28,59.28,59.28,210.07,586.71
2844,642.01,260.27,62.47,62.47,62.47,62.47,454.94,722.65
2845,534.55,61.1,61.1,61.1,61.1,204.87,655.3,791.86
2846,372.96,77.52,77.52,77.52,77.52,380.68,733.48,730.29
2847,206.39,55.63,55.63,55.63,55.63,509.48,796.61,671.06
2848,48.79,48.79,48.79,48.79,84.22,465.22,606.87,435.51
2849,21.89,21.89,21.89,21.89,96.46,294.7,333.23,194.76
2850,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2851,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2853,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2854,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2856,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2857,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2860,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
2861,47.88,176.41,242.86,205.23,88.66,47.88,47.88,47.88
2862,144.23,524.58,655.84,461.12,66.58,66.58,66.58,66.58
2863,283.84,556.21,590.87,367.51,103.97,103.97,103.97,103.97
2864,325.87,425.34,399.55,263.61,154.13,154.13,154.13,154.13
2865,583.27,717.93,521.4,90.74,90.74,90.74,90.74,196.3
2866,628.72,598.84,325.08,115.83,115.83,115.83,115.83,397.22
2867,527.83,416.11,173.28,173.28,173.28,173.28,286.63,474.19
2868,354.58,277.61,186.05,186.05,186.05,186.05,317.68,371.18
2869,296.45,165.53,165.53,165.53,165.53,238.84,318.78,342.64
2870,228.76,135.89,135.89,135.89,135.89,231.33,297.34,296.27
2871,133.93,93.94,93.94,93.94,93.94,159.1,182.32,171.89
2872,10.49,10.49,10.49,10.49,13.77,13.77,13.77,13.77
2873,23.26,23.26,23.26,23.26,83.88,236.63,265.66,158.05
2874,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2879,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2880,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2881,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2884,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
2885,9.58,12.57,12.57,12.57,12.57,9.58,9.58,9.58
2886,32.32,32.32,32.32,32.32,24.62,24.62,24.62,24.62
2887,90.97,90.97,90.97,90.97,69.31,69.31,69.31,69.31
2888,269.26,323.96,310.19,236.01,153.67,153.67,153.67,153.67
2889,469.34,548.19,434.82,154.13,154.13,154.13,154.13,244.46
2890,340.39,334.75,282.46,189.7,189.7,189.7,189.7,296.09
2891,365.71,323.73,192.43,192.43,192.43,192.43,275.62,345.78
2892,206.14,199.35,149.57,149.57,149.57,149.57,202.96,207.64
2893,105.93,80.71,80.71,80.71,80.71,105.93,105.93,105.93
2894,129.52,97.13,97.13,97.13,97.13,129.66,132.28,132.22
2895,83.62,63.38,63.38,63.38,63.38,84.63,85.55,85.13
2896,15.96,15.96,15.96,15.96,20.95,20.95,20.95,20.95
2897,6.38,6.38,6.38,6.38,8.38,8.38,8.38,8.38
2898,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2902,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2908,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
2909,7.75,10.17,10.17,10.17,10.17,7.75,7.75,7.75
2910,28.73,28.73,28.73,28.73,21.89,21.89,21.89,21.89
2911,77.21,77.21,77.21,77.21,58.82,58.82,58.82,58.82
2912,286.97,355.32,338.61,246.64,155.04,155.04,155.04,155.04
2913,287.05,304.56,279.77,173.74,173.74,173.74,173.74,237.51
2914,130.47,130.47,130.47,99.41,99.41,99.41,99.41,130.47
2915,95.16,95.16,72.5,72.5,72.5,72.5,95.16,95.16
2916,522.39,288.53,145.47,145.47,145.47,145.47,415.15,574.84
2917,322.71,163.71,163.71,163.71,163.71,246.26,355.71,387.37
2918,106.53,81.17,81.17,81.17,81.17,106.53,106.53,106.53
2919,152.87,99.87,99.87,99.87,99.87,209.39,258.88,235.47
2920,20.98,20.98,20.98,20.98,27.53,27.53,27.53,27.53
2921,22.8,22.8,22.8,22.8,43.91,82.21,89.17,61.73
2922,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2923,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2926,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2927,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2928,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2929,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2930,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2932,2.74,3.59,3.59,3.59,3.59,2.74,2.74,2.74
2933,42.86,80.53,95.1,87.28,62.3,42.86,42.86,42.86
2934,23.34,23.34,23.34,23.34,17.78,17.78,17.78,17.78
2935,53.27,53.27,53.27,53.27,40.58,40.58,40.58,40.58
2936,174.63,180.85,179.37,171.06,127.23,127.23,127.23,127.23
2937,235.64,242.91,232.78,160.97,160.97,160.97,160.97,215.23
2938,98.15,98.15,98.15,74.78,74.78,74.78,74.78,98.15
2939,129.87,129.87,98.95,98.95,98.95,98.95,129.87,129.87
2940,120.3,120.3,91.66,91.66,91.66,91.66,120.3,120.3
2941,63.44,48.34,48.34,48.34,48.34,63.44,63.44,63.44
2942,53.27,40.58,40.58,40.58,40.58,53.27,53.27,53.27
2943,49.68,37.85,37.85,37.85,37.85,49.68,49.68,49.68
2944,20.98,20.98,20.98,20.98,27.53,27.53,27.53,27.53
2945,14.59,14.59,14.59,14.59,19.15,19.15,19.15,19.15
2946,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2950,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2956,1.82,2.39,2.39,2.39,2.39,1.82,1.82,1.82
2957,23.26,30.52,30.52,30.52,30.52,23.26,23.26,23.26
2958,135.96,293.58,349.95,272.06,88.01,88.01,88.01,88.01
2959,110.69,111.76,111.91,111.06,83.9,83.9,83.9,83.9
2960,224.88,250.58,244.67,210.61,147.75,147.75,147.75,147.75
2961,167.43,167.92,167.25,126.31,126.31,126.31,126.31,166.07
2962,273.16,270.97,249.79,179.67,179.67,179.67,179.67,255.1
2963,279.81,264.78,182.4,182.4,182.4,182.4,248.09,272.89
2964,507.31,287.96,151.85,151.85,151.85,151.85,411.11,558.32
2965,285.1,164.62,164.62,164.62,164.62,237.56,307.82,327.52
2966,69.43,52.9,52.9,52.9,52.9,69.43,69.43,69.43
2967,58.05,44.23,44.23,44.23,44.23,58.05,58.05,58.05
2968,36.94,36.94,36.94,36.94,48.48,48.48,48.48,48.48
2969,13.68,13.68,13.68,13.68,17.95,17.95,17.95,17.95
2970,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2973,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2974,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2975,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2978,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2980,14.14,41.78,67.27,64.41,35.71,14.14,14.14,14.14
2981,45.14,85.63,101.79,93.42,66.15,45.14,45.14,45.14
2982,140.11,371.96,455.6,342.03,84.82,84.82,84.82,84.82
2983,284.58,604.78,652.47,399.7,93.02,93.02,93.02,93.02
2984,415.81,641.41,591.19,294.58,113.55,113.55,113.55,113.55
2985,489.06,581.43,456.56,144.55,144.55,144.55,144.55,233.56
2986,616.75,588.62,313.58,100.32,100.32,100.32,100.32,381.49
2987,629.27,442.39,97.58,97.58,97.58,97.58,236.91,544.16
2988,577.71,261.32,100.78,100.78,100.78,100.78,442.0,652.55
2989,303.87,165.99,165.99,165.99,165.99,245.37,333.21,357.45
2990,219.03,135.43,135.43,135.43,135.43,225.82,281.21,278.4
2991,134.73,95.76,95.76,95.76,95.76,161.02,182.44,171.55
2992,22.34,22.34,22.34,22.34,29.33,29.33,29.33,29.33
2993,8.66,8.66,8.66,8.66,11.37,11.37,11.37,11.37
2994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3000,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
