,time,G(i),H_sun,T2m,WS10m,Int
2779,20150426:1910,0.0,0.0,15.04,2.1,0.0
2780,20150426:2010,0.0,0.0,13.79,2.15,0.0
2781,20150426:2110,0.0,0.0,12.53,2.21,0.0
2782,20150426:2210,0.0,0.0,12.17,2.21,0.0
2783,20150426:2310,0.0,0.0,11.81,2.22,0.0
2784,20150427:0010,0.0,0.0,11.45,2.22,0.0
2785,20150427:0110,0.0,0.0,11.42,2.2,0.0
2786,20150427:0210,0.0,0.0,11.4,2.17,0.0
2787,20150427:0310,0.0,0.0,11.37,2.15,0.0
2788,20150427:0410,1.37,3.55,12.43,2.64,0.0
2789,20150427:0510,28.73,13.33,13.49,3.14,0.0
2790,20150427:0610,81.17,23.31,14.55,3.63,0.0
2791,20150427:0710,119.47,33.1,16.44,4.42,0.0
2792,20150427:0810,62.93,42.17,18.33,5.22,0.0
2793,20150427:0910,65.66,49.73,20.22,6.01,0.0
2794,20150427:1010,87.55,54.58,20.84,5.92,0.0
2795,20150427:1110,236.83,55.42,21.46,5.83,0.0
2796,20150427:1210,426.57,51.99,22.08,5.74,0.0
2797,20150427:1310,616.1,45.31,22.13,6.08,0.0
2798,20150427:1410,761.73,36.7,22.18,6.42,0.0
2799,20150427:1510,818.25,27.11,22.22,6.76,0.0
2800,20150427:1610,759.11,17.16,20.81,6.56,0.0
2801,20150427:1710,433.82,7.26,19.39,6.36,0.0
2802,20150427:1810,0.0,0.0,17.98,6.17,0.0
2803,20150427:1910,0.0,0.0,16.9,5.72,0.0
2804,20150427:2010,0.0,0.0,15.82,5.27,0.0
2805,20150427:2110,0.0,0.0,14.73,4.83,0.0
2806,20150427:2210,0.0,0.0,14.14,4.68,0.0
2807,20150427:2310,0.0,0.0,13.55,4.53,0.0
2808,20150428:0010,0.0,0.0,12.96,4.39,0.0
2809,20150428:0110,0.0,0.0,12.86,3.77,0.0
2810,20150428:0210,0.0,0.0,12.77,3.15,0.0
2811,20150428:0310,0.0,0.0,12.67,2.54,0.0
2812,20150428:0410,1.37,3.81,13.18,2.36,0.0
2813,20150428:0510,45.6,13.59,13.69,2.18,0.0
2814,20150428:0610,83.9,23.57,14.2,2.0,0.0
2815,20150428:0710,59.74,33.36,15.34,1.99,0.0
2816,20150428:0810,116.97,42.45,16.48,1.97,0.0
2817,20150428:0910,174.19,50.03,17.62,1.96,0.0
2818,20150428:1010,114.91,54.89,17.1,2.72,0.0
2819,20150428:1110,72.42,55.73,16.58,3.49,0.0
2820,20150428:1210,67.63,52.27,16.06,4.25,0.0
2821,20150428:1310,62.84,45.55,14.06,5.94,0.0
2822,20150428:1410,82.59,36.92,12.06,7.62,0.0
2823,20150428:1510,59.25,27.32,10.05,9.31,0.0
2824,20150428:1610,73.92,17.36,9.02,9.78,0.0
2825,20150428:1710,12.57,7.46,7.98,10.25,0.0
2826,20150428:1810,0.0,0.0,6.95,10.72,0.0
2827,20150428:1910,0.0,0.0,6.75,10.16,0.0
2828,20150428:2010,0.0,0.0,6.55,9.6,0.0
2829,20150428:2110,0.0,0.0,6.34,9.05,0.0
2830,20150428:2210,0.0,0.0,6.63,8.51,0.0
2831,20150428:2310,0.0,0.0,6.91,7.98,0.0
2832,20150429:0010,0.0,0.0,7.2,7.45,0.0
2833,20150429:0110,0.0,0.0,6.82,6.93,0.0
2834,20150429:0210,0.0,0.0,6.44,6.42,0.0
2835,20150429:0310,0.0,0.0,6.06,5.9,0.0
2836,20150429:0410,1.82,4.07,6.82,6.05,0.0
2837,20150429:0510,35.57,13.84,7.59,6.19,0.0
2838,20150429:0610,52.44,23.82,8.35,6.33,0.0
2839,20150429:0710,63.84,33.62,9.62,6.15,0.0
2840,20150429:0810,68.4,42.72,10.9,5.96,0.0
2841,20150429:0910,90.74,50.33,12.17,5.78,0.0
2842,20150429:1010,88.01,55.21,12.98,5.24,0.0
2843,20150429:1110,210.07,56.04,13.79,4.7,0.0
2844,20150429:1210,454.94,52.55,14.6,4.17,0.0
2845,20150429:1310,655.3,45.8,14.64,3.58,0.0
2846,20150429:1410,733.48,37.14,14.67,2.99,0.0
2847,20150429:1510,796.61,27.52,14.7,2.4,0.0
2848,20150429:1610,606.87,17.56,13.57,2.34,0.0
2849,20150429:1710,333.23,7.67,12.43,2.29,0.0
2850,20150429:1810,0.0,0.0,11.3,2.23,0.0
2851,20150429:1910,0.0,0.0,10.14,2.34,0.0
2852,20150429:2010,0.0,0.0,8.97,2.44,0.0
2853,20150429:2110,0.0,0.0,7.8,2.54,0.0
2854,20150429:2210,0.0,0.0,7.4,2.48,0.0
2855,20150429:2310,0.0,0.0,7.01,2.43,0.0
2856,20150430:0010,0.0,0.0,6.61,2.37,0.0
2857,20150430:0110,0.0,0.0,6.28,2.46,0.0
2858,20150430:0210,0.0,0.0,5.96,2.54,0.0
2859,20150430:0310,0.0,0.0,5.63,2.62,0.0
2860,20150430:0410,1.82,4.32,7.07,2.42,0.0
2861,20150430:0510,47.88,14.09,8.5,2.23,0.0
2862,20150430:0610,66.58,24.07,9.94,2.03,0.0
2863,20150430:0710,103.97,33.87,11.91,1.72,0.0
2864,20150430:0810,154.13,42.99,13.89,1.41,0.0
2865,20150430:0910,90.74,50.62,15.86,1.1,0.0
2866,20150430:1010,115.83,55.51,16.26,1.22,0.0
2867,20150430:1110,286.63,56.34,16.66,1.34,0.0
2868,20150430:1210,317.68,52.82,17.05,1.46,0.0
2869,20150430:1310,318.78,46.04,16.09,1.47,0.0
2870,20150430:1410,297.34,37.35,15.13,1.47,0.0
2871,20150430:1510,182.32,27.73,14.16,1.48,0.0
2872,20150430:1610,13.77,17.76,13.36,2.35,0.0
2873,20150430:1710,265.66,7.88,12.56,3.23,0.0
2874,20150430:1810,0.0,0.0,11.76,4.11,0.0
2875,20150430:1910,0.0,0.0,10.48,3.26,0.0
2876,20150430:2010,0.0,0.0,9.2,2.42,0.0
2877,20150430:2110,0.0,0.0,7.91,1.57,0.0
2878,20150430:2210,0.0,0.0,7.66,1.42,0.0
2879,20150430:2310,0.0,0.0,7.42,1.26,0.0
2880,20150501:0010,0.0,0.0,7.17,1.1,0.0
2881,20150501:0110,0.0,0.0,7.03,1.02,0.0
2882,20150501:0210,0.0,0.0,6.89,0.93,0.0
2883,20150501:0310,0.0,0.0,6.75,0.84,0.0
2884,20150501:0410,1.82,4.57,7.61,0.75,0.0
2885,20150501:0510,9.58,14.33,8.47,0.67,0.0
2886,20150501:0610,24.62,24.31,9.33,0.58,0.0
2887,20150501:0710,69.31,34.12,10.98,0.64,0.0
2888,20150501:0810,153.67,43.26,12.63,0.71,0.0
2889,20150501:0910,154.13,50.91,14.29,0.77,0.0
2890,20150501:1010,189.7,55.82,15.18,1.09,0.0
2891,20150501:1110,275.62,56.64,16.08,1.42,0.0
2892,20150501:1210,202.96,53.09,16.97,1.74,0.0
2893,20150501:1310,105.93,46.27,16.46,1.61,0.0
2894,20150501:1410,132.28,37.56,15.95,1.48,0.0
2895,20150501:1510,85.55,27.93,15.44,1.35,0.0
2896,20150501:1610,20.95,17.96,14.7,1.38,0.0
2897,20150501:1710,8.38,8.08,13.97,1.41,0.0
2898,20150501:1810,0.0,0.0,13.23,1.43,0.0
2899,20150501:1910,0.0,0.0,12.61,1.64,0.0
2900,20150501:2010,0.0,0.0,11.98,1.85,0.0
2901,20150501:2110,0.0,0.0,11.36,2.06,0.0
2902,20150501:2210,0.0,0.0,11.11,1.7,0.0
2903,20150501:2310,0.0,0.0,10.85,1.35,0.0
2904,20150502:0010,0.0,0.0,10.6,0.99,0.0
2905,20150502:0110,0.0,0.0,10.56,1.03,0.0
2906,20150502:0210,0.0,0.0,10.53,1.06,0.0
2907,20150502:0310,0.0,0.0,10.49,1.09,0.0
2908,20150502:0410,1.82,4.82,10.71,1.68,0.0
2909,20150502:0510,7.75,14.57,10.93,2.28,0.0
2910,20150502:0610,21.89,24.55,11.15,2.87,0.0
2911,20150502:0710,58.82,34.37,12.05,3.27,0.0
2912,20150502:0810,155.04,43.52,12.95,3.67,0.0
2913,20150502:0910,173.74,51.19,13.85,4.07,0.0
2914,20150502:1010,99.41,56.12,14.18,4.17,0.0
2915,20150502:1110,95.16,56.94,14.51,4.28,0.0
2916,20150502:1210,415.15,53.36,14.84,4.39,0.0
2917,20150502:1310,355.71,46.51,15.1,4.13,0.0
2918,20150502:1410,106.53,37.78,15.36,3.88,0.0
2919,20150502:1510,258.88,28.13,15.61,3.63,0.0
2920,20150502:1610,27.53,18.16,14.62,3.12,0.0
2921,20150502:1710,89.17,8.28,13.63,2.62,0.0
2922,20150502:1810,0.0,0.0,12.64,2.11,0.0
2923,20150502:1910,0.0,0.0,12.39,2.03,0.0
2924,20150502:2010,0.0,0.0,12.15,1.95,0.0
2925,20150502:2110,0.0,0.0,11.9,1.88,0.0
2926,20150502:2210,0.0,0.0,11.14,1.89,0.0
2927,20150502:2310,0.0,0.0,10.37,1.89,0.0
2928,20150503:0010,0.0,0.0,9.61,1.9,0.0
2929,20150503:0110,0.0,0.0,9.72,1.75,0.0
2930,20150503:0210,0.0,0.0,9.83,1.59,0.0
2931,20150503:0310,0.0,0.0,9.93,1.43,0.0
2932,20150503:0410,2.74,5.06,10.21,2.24,0.0
2933,20150503:0510,42.86,14.81,10.49,3.05,0.0
2934,20150503:0610,17.78,24.78,10.77,3.86,0.0
2935,20150503:0710,40.58,34.61,11.12,4.04,0.0
2936,20150503:0810,127.23,43.77,11.47,4.21,0.0
2937,20150503:0910,160.97,51.46,11.83,4.39,0.0
2938,20150503:1010,74.78,56.41,11.98,4.75,0.0
2939,20150503:1110,129.87,57.23,12.12,5.12,0.0
2940,20150503:1210,120.3,53.62,12.27,5.49,0.0
2941,20150503:1310,63.44,46.74,13.99,5.15,0.0
2942,20150503:1410,53.27,37.98,15.7,4.82,0.0
2943,20150503:1510,49.68,28.32,17.41,4.48,0.0
2944,20150503:1610,27.53,18.35,16.49,3.87,0.0
2945,20150503:1710,19.15,8.49,15.57,3.26,0.0
2946,20150503:1810,0.0,0.0,14.65,2.65,0.0
2947,20150503:1910,0.0,0.0,14.09,2.67,0.0
2948,20150503:2010,0.0,0.0,13.53,2.69,0.0
2949,20150503:2110,0.0,0.0,12.97,2.72,0.0
2950,20150503:2210,0.0,0.0,12.92,2.53,0.0
2951,20150503:2310,0.0,0.0,12.86,2.35,0.0
2952,20150504:0010,0.0,0.0,12.8,2.17,0.0
2953,20150504:0110,0.0,0.0,12.62,2.06,0.0
2954,20150504:0210,0.0,0.0,12.45,1.94,0.0
2955,20150504:0310,0.0,0.0,12.27,1.83,0.0
2956,20150504:0410,1.82,5.3,13.23,1.46,0.0
2957,20150504:0510,23.26,15.03,14.18,1.08,0.0
2958,20150504:0610,88.01,25.01,15.13,0.7,0.0
2959,20150504:0710,83.9,34.84,16.74,1.5,0.0
2960,20150504:0810,147.75,44.02,18.35,2.29,0.0
2961,20150504:0910,126.31,51.73,19.96,3.09,0.0
2962,20150504:1010,179.67,56.7,20.18,2.88,0.0
2963,20150504:1110,248.09,57.52,20.39,2.67,0.0
2964,20150504:1210,411.11,53.88,20.61,2.46,0.0
2965,20150504:1310,307.82,46.97,21.37,1.88,0.0
2966,20150504:1410,69.43,38.19,22.13,1.31,0.0
2967,20150504:1510,58.05,28.52,22.88,0.73,0.0
2968,20150504:1610,48.48,18.55,21.24,1.09,0.0
2969,20150504:1710,17.95,8.68,19.61,1.45,0.0
2970,20150504:1810,0.0,0.0,17.97,1.81,0.0
2971,20150504:1910,0.0,0.0,17.06,2.02,0.0
2972,20150504:2010,0.0,0.0,16.16,2.23,0.0
2973,20150504:2110,0.0,0.0,15.25,2.44,0.0
2974,20150504:2210,0.0,0.0,14.67,2.3,0.0
2975,20150504:2310,0.0,0.0,14.08,2.16,0.0
2976,20150505:0010,0.0,0.0,13.5,2.01,0.0
2977,20150505:0110,0.0,0.0,13.77,2.14,0.0
2978,20150505:0210,0.0,0.0,14.04,2.26,0.0
2979,20150505:0310,0.0,0.0,14.31,2.39,0.0
2980,20150505:0410,14.14,5.53,15.24,2.7,0.0
2981,20150505:0510,45.14,15.26,16.17,3.01,0.0
2982,20150505:0610,84.82,25.23,17.1,3.32,0.0
2983,20150505:0710,93.02,35.07,19.23,3.67,0.0
2984,20150505:0810,113.55,44.26,21.36,4.01,0.0
2985,20150505:0910,144.55,52.0,23.5,4.36,0.0
2986,20150505:1010,100.32,56.99,24.7,4.7,0.0
2987,20150505:1110,236.91,57.8,25.89,5.04,0.0
2988,20150505:1210,442.0,54.14,27.09,5.38,0.0
2989,20150505:1310,333.21,47.19,27.5,5.3,0.0
2990,20150505:1410,281.21,38.39,27.91,5.21,0.0
2991,20150505:1510,182.44,28.71,28.31,5.13,0.0
2992,20150505:1610,29.33,18.74,26.55,4.36,0.0
2993,20150505:1710,11.37,8.88,24.78,3.59,0.0
2994,20150505:1810,0.0,0.0,23.02,2.81,0.0
2995,20150505:1910,0.0,0.0,21.97,2.63,0.0
2996,20150505:2010,0.0,0.0,20.93,2.46,0.0
2997,20150505:2110,0.0,0.0,19.88,2.28,0.0
2998,20150505:2210,0.0,0.0,19.36,2.98,0.0
2999,20150505:2310,0.0,0.0,18.83,3.69,0.0
3000,20150506:0010,0.0,0.0,18.31,4.4,0.0
3001,20150506:0110,0.0,0.0,18.21,4.82,0.0
3002,20150506:0210,0.0,0.0,18.11,5.25,0.0
3003,20150506:0310,0.0,0.0,18.0,5.67,0.0
3004,20150506:0410,2.28,5.75,17.86,5.03,0.0
3005,20150506:0510,51.53,15.48,17.72,4.38,0.0
3006,20150506:0610,83.45,25.45,17.58,3.74,0.0
3007,20150506:0710,126.31,35.3,17.48,3.86,0.0
3008,20150506:0810,138.63,44.5,17.37,3.99,0.0
3009,20150506:0910,165.07,52.26,17.27,4.11,0.0
3010,20150506:1010,191.98,57.27,16.99,4.54,0.0
3011,20150506:1110,165.38,58.08,16.7,4.97,0.0
3012,20150506:1210,241.44,54.39,16.42,5.39,0.0
3013,20150506:1310,39.5,47.41,15.62,5.8,0.0
3014,20150506:1410,32.32,38.59,14.81,6.21,0.0
3015,20150506:1510,53.27,28.9,14.0,6.62,0.0
3016,20150506:1610,31.72,18.93,13.49,6.32,0.0
3017,20150506:1710,5.39,9.08,12.99,6.02,0.0
3018,20150506:1810,0.0,0.0,12.48,5.72,0.0
3019,20150506:1910,0.0,0.0,11.96,5.75,0.0
3020,20150506:2010,0.0,0.0,11.43,5.78,0.0
3021,20150506:2110,0.0,0.0,10.91,5.81,0.0
3022,20150506:2210,0.0,0.0,10.58,5.89,0.0
3023,20150506:2310,0.0,0.0,10.24,5.96,0.0
3024,20150507:0010,0.0,0.0,9.91,6.04,0.0
3025,20150507:0110,0.0,0.0,9.97,5.8,0.0
3026,20150507:0210,0.0,0.0,10.03,5.56,0.0
3027,20150507:0310,0.0,0.0,10.08,5.32,0.0
3028,20150507:0410,15.96,5.98,11.37,5.34,0.0
3029,20150507:0510,38.3,15.69,12.66,5.35,0.0
3030,20150507:0610,51.53,25.66,13.95,5.37,0.0
3031,20150507:0710,62.47,35.51,15.7,5.01,0.0
3032,20150507:0810,65.66,44.74,17.45,4.66,0.0
3033,20150507:0910,68.4,52.51,19.2,4.3,0.0
3034,20150507:1010,87.55,57.54,19.5,4.14,0.0
3035,20150507:1110,290.48,58.36,19.81,3.98,0.0
3036,20150507:1210,438.42,54.64,20.11,3.82,0.0
3037,20150507:1310,637.16,47.63,19.73,3.72,0.0
3038,20150507:1410,748.23,38.79,19.35,3.63,0.0
3039,20150507:1510,362.89,29.09,18.97,3.53,0.0
3040,20150507:1610,175.79,19.11,18.0,3.08,0.0
3041,20150507:1710,102.95,9.27,17.02,2.62,0.0
3042,20150507:1810,0.0,0.0,16.05,2.17,0.0
3043,20150507:1910,0.0,0.0,15.04,1.98,0.0
3044,20150507:2010,0.0,0.0,14.04,1.79,0.0
3045,20150507:2110,0.0,0.0,13.03,1.6,0.0
3046,20150507:2210,0.0,0.0,12.84,1.34,0.0
3047,20150507:2310,0.0,0.0,12.64,1.09,0.0
3048,20150508:0010,0.0,0.0,12.45,0.83,0.0
3049,20150508:0110,0.0,0.0,12.32,1.1,0.0
3050,20150508:0210,0.0,0.0,12.2,1.38,0.0
3051,20150508:0310,0.0,0.0,12.07,1.66,0.0
3052,20150508:0410,2.74,6.19,12.91,1.57,0.0
3053,20150508:0510,50.62,15.9,13.75,1.49,0.0
3054,20150508:0610,91.66,25.87,14.59,1.41,0.0
3055,20150508:0710,119.47,35.73,16.24,2.3,0.0
3056,20150508:0810,73.87,44.96,17.89,3.19,0.0
3057,20150508:0910,72.05,52.76,19.54,4.08,0.0
3058,20150508:1010,80.71,57.81,20.03,4.24,0.0
3059,20150508:1110,210.17,58.63,20.51,4.4,0.0
3060,20150508:1210,447.89,54.88,21.0,4.57,0.0
3061,20150508:1310,624.79,47.85,21.19,4.7,0.0
3062,20150508:1410,707.44,38.99,21.37,4.83,0.0
3063,20150508:1510,627.87,29.28,21.55,4.97,0.0
3064,20150508:1610,458.7,19.3,20.26,4.46,0.0
3065,20150508:1710,241.98,9.46,18.97,3.95,0.0
3066,20150508:1810,0.0,0.0,17.68,3.45,0.0
3067,20150508:1910,0.0,0.0,16.8,3.34,0.0
3068,20150508:2010,0.0,0.0,15.91,3.23,0.0
3069,20150508:2110,0.0,0.0,15.03,3.12,0.0
3070,20150508:2210,0.0,0.0,14.46,2.85,0.0
3071,20150508:2310,0.0,0.0,13.88,2.57,0.0
3072,20150509:0010,0.0,0.0,13.31,2.3,0.0
3073,20150509:0110,0.0,0.0,13.07,2.33,0.0
3074,20150509:0210,0.0,0.0,12.84,2.36,0.0
3075,20150509:0310,0.0,0.0,12.6,2.39,0.0
3076,20150509:0410,4.56,6.4,13.61,3.19,0.0
3077,20150509:0510,54.26,16.1,14.62,4.0,0.0
3078,20150509:0610,85.27,26.07,15.62,4.8,0.0
3079,20150509:0710,128.14,35.93,17.27,5.36,0.0
3080,20150509:0810,120.84,45.18,18.92,5.92,0.0
3081,20150509:0910,115.83,53.01,20.57,6.48,0.0
3082,20150509:1010,180.58,58.08,20.55,6.36,0.0
3083,20150509:1110,266.54,58.89,20.52,6.23,0.0
3084,20150509:1210,92.77,55.12,20.5,6.11,0.0
3085,20150509:1310,144.63,48.06,20.1,5.56,0.0
3086,20150509:1410,271.62,39.18,19.69,5.01,0.0
3087,20150509:1510,128.85,29.46,19.28,4.46,0.0
3088,20150509:1610,415.1,19.48,18.49,4.44,0.0
3089,20150509:1710,208.69,9.65,17.69,4.43,0.0
3090,20150509:1810,0.0,0.32,16.9,4.41,1.0
3091,20150509:1910,0.0,0.0,16.15,4.81,0.0
3092,20150509:2010,0.0,0.0,15.4,5.2,0.0
3093,20150509:2110,0.0,0.0,14.65,5.6,0.0
3094,20150509:2210,0.0,0.0,14.43,5.55,0.0
3095,20150509:2310,0.0,0.0,14.2,5.51,0.0
3096,20150510:0010,0.0,0.0,13.98,5.46,0.0
3097,20150510:0110,0.0,0.0,14.17,5.61,0.0
3098,20150510:0210,0.0,0.0,14.37,5.76,0.0
3099,20150510:0310,0.0,0.0,14.56,5.9,0.0
3100,20150510:0410,17.33,6.61,14.89,5.92,0.0
3101,20150510:0510,50.16,16.3,15.21,5.94,0.0
3102,20150510:0610,80.26,26.27,15.53,5.96,0.0
3103,20150510:0710,58.37,36.14,16.37,6.33,0.0
3104,20150510:0810,154.13,45.4,17.21,6.7,0.0
3105,20150510:0910,174.65,53.25,18.05,7.08,0.0
3106,20150510:1010,195.17,58.34,18.38,7.09,0.0
3107,20150510:1110,264.15,59.15,18.72,7.1,0.0
3108,20150510:1210,335.58,55.36,19.05,7.12,0.0
3109,20150510:1310,438.95,48.27,19.09,6.89,0.0
3110,20150510:1410,285.14,39.37,19.12,6.67,0.0
3111,20150510:1510,559.51,29.64,19.15,6.44,0.0
3112,20150510:1610,250.76,19.67,18.29,5.51,0.0
3113,20150510:1710,513.19,9.84,17.44,4.57,0.0
3114,20150510:1810,0.0,0.52,16.58,3.64,1.0
3115,20150510:1910,0.0,0.0,15.6,3.43,0.0
3116,20150510:2010,0.0,0.0,14.61,3.23,0.0
3117,20150510:2110,0.0,0.0,13.63,3.02,0.0
3118,20150510:2210,0.0,0.0,12.89,3.19,0.0
3119,20150510:2310,0.0,0.0,12.14,3.35,0.0
3120,20150511:0010,0.0,0.0,11.4,3.52,0.0
3121,20150511:0110,0.0,0.0,10.7,3.08,0.0
3122,20150511:0210,0.0,0.0,10.01,2.63,0.0
3123,20150511:0310,0.0,0.0,9.31,2.19,0.0
3124,20150511:0410,19.15,6.81,10.33,2.31,0.0
3125,20150511:0510,41.5,16.49,11.34,2.43,0.0
3126,20150511:0610,55.18,26.46,12.35,2.55,0.0
3127,20150511:0710,56.54,36.33,13.88,2.7,0.0
3128,20150511:0810,68.86,45.61,15.4,2.85,0.0
3129,20150511:0910,68.4,53.48,16.93,2.99,0.0
3130,20150511:1010,66.12,58.59,17.72,3.08,0.0
3131,20150511:1110,225.28,59.41,18.51,3.17,0.0
3132,20150511:1210,448.68,55.6,19.3,3.26,0.0
3133,20150511:1310,639.65,48.48,19.37,3.01,0.0
3134,20150511:1410,759.48,39.56,19.43,2.76,0.0
3135,20150511:1510,778.54,29.82,19.49,2.51,0.0
3136,20150511:1610,710.03,19.85,18.12,2.46,0.0
3137,20150511:1710,418.2,10.03,16.74,2.4,0.0
3138,20150511:1810,0.0,0.71,15.37,2.34,1.0
3139,20150511:1910,0.0,0.0,14.43,2.15,0.0
3140,20150511:2010,0.0,0.0,13.48,1.96,0.0
3141,20150511:2110,0.0,0.0,12.54,1.77,0.0
3142,20150511:2210,0.0,0.0,11.5,2.17,0.0
3143,20150511:2310,0.0,0.0,10.45,2.57,0.0
3144,20150512:0010,0.0,0.0,9.41,2.98,0.0
3145,20150512:0110,0.0,0.0,9.35,2.77,0.0
3146,20150512:0210,0.0,0.0,9.29,2.56,0.0
3147,20150512:0310,0.0,0.0,9.23,2.34,0.0
3148,20150512:0410,19.61,7.0,10.85,2.53,0.0
3149,20150512:0510,48.79,16.68,12.47,2.72,0.0
3150,20150512:0610,55.18,26.65,14.09,2.91,0.0
3151,20150512:0710,56.54,36.52,16.64,3.27,0.0
3152,20150512:0810,71.59,45.81,19.19,3.63,0.0
3153,20150512:0910,72.05,53.7,21.75,3.99,0.0
3154,20150512:1010,77.06,58.84,22.77,3.93,0.0
3155,20150512:1110,232.47,59.66,23.79,3.87,0.0
3156,20150512:1210,447.16,55.82,24.81,3.81,0.0
3157,20150512:1310,614.28,48.68,25.04,4.26,0.0
3158,20150512:1410,321.18,39.75,25.26,4.72,0.0
3159,20150512:1510,69.43,30.0,25.48,5.17,0.0
3160,20150512:1610,120.51,20.02,23.99,5.09,0.0
3161,20150512:1710,144.87,10.21,22.49,5.02,0.0
3162,20150512:1810,0.0,0.91,21.0,4.94,1.0
3163,20150512:1910,0.0,0.0,19.79,3.97,0.0
3164,20150512:2010,0.0,0.0,18.57,3.0,0.0
3165,20150512:2110,0.0,0.0,17.36,2.03,0.0
3166,20150512:2210,0.0,0.0,17.02,2.02,0.0
3167,20150512:2310,0.0,0.0,16.68,2.02,0.0
3168,20150513:0010,0.0,0.0,16.34,2.01,0.0
3169,20150513:0110,0.0,0.0,16.05,2.22,0.0
3170,20150513:0210,0.0,0.0,15.76,2.43,0.0
3171,20150513:0310,0.0,0.0,15.47,2.63,0.0
3172,20150513:0410,3.19,7.19,16.28,3.67,0.0
3173,20150513:0510,19.15,16.86,17.08,4.7,0.0
3174,20150513:0610,72.5,26.83,17.88,5.74,0.0
3175,20150513:0710,35.57,36.71,19.06,5.35,0.0
3176,20150513:0810,89.38,46.01,20.24,4.97,0.0
3177,20150513:0910,71.59,53.92,21.43,4.58,0.0
3178,20150513:1010,46.51,59.09,21.8,4.07,0.0
3179,20150513:1110,130.47,59.91,22.17,3.57,0.0
3180,20150513:1210,412.58,56.05,22.54,3.06,0.0
3181,20150513:1310,569.74,48.88,22.62,2.33,0.0
3182,20150513:1410,416.4,39.93,22.7,1.6,0.0
3183,20150513:1510,808.79,30.18,22.77,0.87,0.0
3184,20150513:1610,318.1,20.2,21.39,1.09,0.0
3185,20150513:1710,78.55,10.39,20.02,1.31,0.0
3186,20150513:1810,0.0,1.1,18.64,1.53,1.0
3187,20150513:1910,0.0,0.0,17.66,1.57,0.0
3188,20150513:2010,0.0,0.0,16.68,1.61,0.0
3189,20150513:2110,0.0,0.0,15.7,1.66,0.0
3190,20150513:2210,0.0,0.0,15.62,2.01,0.0
3191,20150513:2310,0.0,0.0,15.54,2.37,0.0
3192,20150514:0010,0.0,0.0,15.46,2.73,0.0
3193,20150514:0110,0.0,0.0,15.47,2.34,0.0
3194,20150514:0210,0.0,0.0,15.48,1.94,0.0
3195,20150514:0310,0.0,0.0,15.49,1.54,0.0
3196,20150514:0410,18.24,7.37,15.89,2.29,0.0
3197,20150514:0510,55.18,17.04,16.28,3.03,0.0
3198,20150514:0610,52.9,27.0,16.67,3.77,0.0
3199,20150514:0710,69.77,36.89,17.12,5.0,0.0
3200,20150514:0810,114.91,46.2,17.57,6.24,0.0
3201,20150514:0910,106.71,54.14,18.03,7.48,0.0
3202,20150514:1010,125.86,59.32,18.44,6.61,0.0
3203,20150514:1110,257.16,60.15,18.86,5.75,0.0
3204,20150514:1210,378.67,56.27,19.27,4.88,0.0
3205,20150514:1310,581.78,49.08,19.38,4.52,0.0
3206,20150514:1410,161.23,40.11,19.49,4.17,0.0
3207,20150514:1510,229.13,30.35,19.6,3.81,0.0
3208,20150514:1610,75.67,20.37,18.62,2.9,0.0
3209,20150514:1710,22.14,10.57,17.64,1.99,0.0
3210,20150514:1810,0.0,1.29,16.66,1.08,1.0
3211,20150514:1910,0.0,0.0,15.61,1.44,0.0
3212,20150514:2010,0.0,0.0,14.56,1.8,0.0
3213,20150514:2110,0.0,0.0,13.51,2.17,0.0
3214,20150514:2210,0.0,0.0,13.12,1.92,0.0
3215,20150514:2310,0.0,0.0,12.72,1.68,0.0
3216,20150515:0010,0.0,0.0,12.33,1.43,0.0
3217,20150515:0110,0.0,0.0,11.99,1.55,0.0
3218,20150515:0210,0.0,0.0,11.66,1.66,0.0
3219,20150515:0310,0.0,0.0,11.32,1.78,0.0
3220,20150515:0410,4.1,7.55,11.93,2.31,0.0
3221,20150515:0510,9.58,17.21,12.53,2.85,0.0
3222,20150515:0610,28.27,27.17,13.13,3.38,0.0
3223,20150515:0710,52.9,37.06,14.15,3.54,0.0
3224,20150515:0810,62.02,46.39,15.16,3.7,0.0
3225,20150515:0910,67.49,54.35,16.18,3.86,0.0
3226,20150515:1010,62.93,59.56,16.52,4.01,0.0
3227,20150515:1110,74.81,60.38,16.85,4.16,0.0
3228,20150515:1210,167.54,56.49,17.19,4.3,0.0
3229,20150515:1310,101.74,49.27,17.32,3.93,0.0
3230,20150515:1410,98.75,40.29,17.45,3.55,0.0
3231,20150515:1510,74.81,30.52,17.57,3.17,0.0
3232,20150515:1610,31.72,20.54,16.93,2.63,0.0
3233,20150515:1710,28.73,10.74,16.29,2.08,0.0
3234,20150515:1810,0.0,1.47,15.65,1.53,1.0
3235,20150515:1910,0.0,0.0,14.81,1.51,0.0
3236,20150515:2010,0.0,0.0,13.96,1.49,0.0
3237,20150515:2110,0.0,0.0,13.12,1.46,0.0
3238,20150515:2210,0.0,0.0,12.96,1.14,0.0
3239,20150515:2310,0.0,0.0,12.79,0.82,0.0
3240,20150516:0010,0.0,0.0,12.62,0.5,0.0
3241,20150516:0110,0.0,0.0,12.07,0.77,0.0
3242,20150516:0210,0.0,0.0,11.52,1.05,0.0
3243,20150516:0310,0.0,0.0,10.97,1.32,0.0
