u,v,MW,Diameter,Length,Losses [W],mass_flow_kg_s,velocity_m_s,Re_supply,Re_return,f_supply,f_return,dp_supply_Pa,dp_return_Pa,dp_total_Pa,dp_minor_supply_Pa,dp_minor_return_Pa,flow_regime_supply,flow_regime_return,V_dot_m3_s
60121884,50930471,0.41669246997727644,0.064,162.92,1891.99,3.987487750978722,1.2545253890789845,145781.65888817693,89089.25810613402,0.020457665150129926,0.02153326549548249,20478.328886018113,21347.92271949804,41826.251605516154,233.2492450124767,231.13977373472017,turbulent,turbulent,0.004014997998789965
60121884,50930486,0.3306114019775212,0.058,83.84,932.636,3.163745473469102,1.211952477054338,127631.25601032804,77997.2871473227,0.021013071187061926,0.022146689556640158,11238.003715434053,11725.518855205308,22963.52257063936,217.6870118982744,215.71828312868936,turbulent,turbulent,0.003185572605593952
60121885,60121884,0.7473038719547976,0.081,271.37,3469.194,7.151233224447824,1.404594440859368,206575.79033879447,126241.42189305298,0.019167577148698735,0.020099519263984338,31586.025458600605,32808.12599755371,64394.151456154315,292.3904792688127,289.74614351598296,turbulent,turbulent,0.007200570604383917
60121885,8272793050,0.33076084178964626,0.058,332.77,3701.733,3.165175519518146,1.2125002922518544,127688.94667315875,78032.54273702059,0.02101218889835223,0.02214547924472652,43996.4224301144,45938.36229018328,89934.78472029767,217.88384998773927,215.9133410439202,turbulent,turbulent,0.0031870125177350436
60121885,3907400247,0.12220556539743944,0.039,171.57,1570.037,1.1694312478223872,0.9907989123461431,70160.64728827053,42876.17566454439,0.023659796435200116,0.025125142066889986,25384.299881281284,26703.731516982396,52088.03139826368,145.48974377599748,144.17395629858368,turbulent,turbulent,0.0011774993211143762
60121885,50930472,0.3532198769284874,0.06,131.26,1482.188,3.3800945160620803,1.209947104645586,131813.86484210292,80553.33926398034,0.020845296872536636,0.02196821753197482,16707.40136520761,17436.595665660305,34143.99703086792,216.96721080121225,215.00499180506657,turbulent,turbulent,0.0034034142711483416
60121885,99055094,0.02381849394313614,0.021,49.01,297.687,0.22792817170465207,0.666038690690283,25395.818351077167,15519.74804753096,0.029321306924929354,0.031668164979462704,7563.95696454169,8090.273951626321,15654.23091616801,65.74462514401024,65.15004058961759,turbulent,turbulent,0.0002295006807324778
60121885,99758846,0.08998299314991015,0.035,151.41,1304.094,0.8610812741618197,0.9058329141470634,57565.14465214216,35178.88374260745,0.024569597147243872,0.026178249342837915,21663.845279809037,22865.60597562975,44529.45125543879,121.60670770035543,120.50691482830254,turbulent,turbulent,0.0008670219969219079
60121887,1149524795,0.9934346418069037,0.091,39.75,531.14,9.506551596238312,1.4793817811670522,244435.97128827398,149378.32030865108,0.01858292704211347,0.019454118770521195,4712.496009025193,4873.738082800857,9586.23409182605,324.3559497231599,321.42252303758204,turbulent,turbulent,0.009572138654199478
60121887,155463308,0.18309678661021134,0.046,54.59,544.317,1.7521223599063285,1.067059924828748,89123.06220948447,54464.37880419631,0.022519831732750583,0.023843551693025006,7685.117411431029,8053.432268613576,15738.549680044605,168.74812495182138,167.22199215451215,turbulent,turbulent,0.0017642105024479103
60121887,155463348,0.5058673689985969,0.069,82.77,992.164,4.840836066972218,1.3102743374885761,164155.25301012507,100317.6244284241,0.02001806675291186,0.02104038606918483,10437.553040046017,10858.50398346204,21296.05702350806,254.44024616640027,252.1391266443859,turbulent,turbulent,0.004874233686760096
