,full_id,building_usage,yearly_demand_useful_renovated,yearly_demand_delivered_renovated,yearly_demand_useful_unrenovated,yearly_demand_delivered_unrenovated,consumer_size_renovated,consumer_size_unrenovated,npv_unrenovated_25years_ir_0.05_gas,npv_renovated_25years_ir_0.05_dh,savings_npv_25years_ir_0.05,operator_selling_price,NFA,npv_per_nfa
943,w387435840,other,56823.35165188755,71029.18956485944,202426.40072438534,224918.22302709482,nr2,nr2,-312243.5192728607,-471654.1686322855,-159410.64935942477,0.08136760542010116,942.2609318409114,-169.17888025770253
944,w390787314,other,9844.203167691367,12305.253959614207,36435.59621570424,40483.99579522693,nr1,nr1,-61051.97360284113,-89140.93431104982,-28088.960708208688,0.08838917543097283,132.5826213063672,-211.86004946531958
945,w390787315,other,28537.57339615315,35671.966745191436,95914.57790913379,106571.75323237087,nr1,nr2,-147948.61366277872,-216356.40762649555,-68407.79396371683,0.08838917543097283,330.5195846647024,-206.9704705490101
946,w390787316,other,12304.720854223664,15380.90106777958,12304.720854223664,13671.912060248515,nr1,nr1,-20617.955263720993,-19160.790401281378,1457.1648624396148,0.08838917543097283,150.59577141329646,9.676001183596037
947,w390789514,trade,10397.319493968453,12996.649367460564,66966.30176497165,74407.00196107962,nr1,nr2,-103295.78385505636,-198038.16206379747,-94742.37820874111,0.08838917543097283,104.66224040389062,-905.2202383890422
948,w390789515,trade,25636.797863414322,32045.997329267902,76780.38985788339,85311.5442865371,nr1,nr2,-118434.05333778537,-156381.6191352788,-37947.56579749343,0.08838917543097283,335.6007874913513,-113.07353025347525
949,w390790006,trade,2776.3285059702725,3470.4106324628406,20423.524031863217,22692.80447984802,nr0,nr1,-34221.930737416485,-63845.4368738233,-29623.506136406817,0.10837999828545454,38.98714106846601,-759.8276078870326
950,w390793102,sfh,30059.790808766775,37574.738510958465,65081.30933515768,72312.56592795298,r1,r2,-107420.4437580345,-162444.37635014066,-55023.93259210617,0.08839270228274748,268.1788772383239,-205.17623594645664
951,w390793103,th,87553.79058492262,109442.23823115327,190878.21940890737,212086.91045434153,r2,r2,-315055.4781720053,-447938.2667271381,-132882.78855513275,0.08136760542010116,629.0808588726446,-211.2332408162405
952,w390793104,mfh,80676.55852455663,100845.69815569579,116746.78481807098,129718.64979785665,r2,r2,-192697.28222425544,-364737.8011595215,-172040.51893526607,0.08136760542010116,761.76513240356,-225.84457021869076
953,w390793105,th,47118.253767594215,58897.817209492765,115306.70719754764,128118.56355283072,r2,r2,-190320.3512955001,-292653.50924259867,-102333.15794709857,0.08136760542010116,324.12222724705936,-315.7239749222629
954,w390793106,mfh,145242.0290743921,181552.53634299012,234332.2441500108,260369.16016667866,r2,r2,-386778.84496420226,-490215.22285500925,-103436.377890807,0.08136760542010116,1475.9963392082602,-70.07902062026207
955,w390793107,mfh,90245.7910168643,112807.23877108037,90245.7910168643,100273.10112984922,r2,r2,-148955.86793441267,-138421.91108246488,10533.95685194779,0.08136760542010116,895.6360460046678,11.761425747588648
956,w390793108,mfh,25575.074405456515,31968.843006820643,46848.04655803811,52053.38506448679,r1,r1,-84001.49644920681,-121699.36253302432,-37697.86608381751,0.08839270228274748,286.70933025064875,-131.48461562398774
957,w390793793,mfh,12242.925925452717,15303.657406815895,22135.523635016718,24595.026261129686,r1,r1,-39690.387254986934,-78517.55096772245,-38827.16371273551,0.08839270228274748,117.72837251536548,-329.8029428519275
958,w390794364,sfh,13040.642047928714,16300.802559910891,56694.85220505993,62994.28022784436,r1,r2,-93578.11397586201,-127377.81482328137,-33799.70084741936,0.08839270228274748,96.81251710766227,-349.1253182667664
959,w475684695,mfh,32327.72471892473,40409.65589865591,70757.24663127349,78619.16292363721,r1,r2,-116788.9046774611,-187956.833942207,-71167.92926474591,0.08839270228274748,267.0884538785554,-266.4582771410472
960,w620369477,other,329831.05954184383,412288.8244273048,329831.05954184383,366478.95504649315,nr2,nr2,-508765.70658915717,-472808.9154634891,35956.791125668096,0.08136760542010116,3702.806372543797,9.710686303309476
961,w620369478,other,1687025.1117225294,2108781.3896531616,1687025.1117225294,1874472.3463583658,nr2,nr2,-2602242.870005626,-2418330.5069606653,183912.3630449609,0.08136760542010116,20480.360502976928,8.979937780793861
962,w993163452,other,69902.24125333331,87377.80156666663,219456.23066754482,243840.25629727202,nr2,nr2,-338512.0989395538,-525191.3613820494,-186679.26244249562,0.08136760542010116,1412.2592688187956,-132.18483784399797
963,w993163453,other,51293.74656664398,64117.183208304974,168538.70539177582,187265.22821308425,nr2,nr2,-259971.61593991847,-377855.75850549823,-117884.14256557976,0.08136760542010116,1066.3710880815981,-110.5470167778586
964,w993163454,other,59883.17288306017,74853.96610382521,195060.50799116978,216733.8977679664,nr2,nr2,-300881.6007613661,-422820.9137403998,-121939.31297903374,0.08136760542010116,1257.084109787643,-97.00171375138353
965,w993163455,mfh,137933.86271477625,172417.3283934703,137933.86271477625,153259.84746086248,r2,r2,-227667.7727206819,-211567.41677179973,16100.355948882177,0.08136760542010116,1355.0658122852444,11.88160442313116
966,w993163456,mfh,130250.32129646631,162812.90162058288,247159.72221315524,274621.9135701725,r2,r2,-407951.3351909018,-573585.0330584033,-165633.69786750147,0.08136760542010116,1286.649396429956,-128.73258117330366
967,w993163457,ab,96260.7750734298,120325.96884178725,179010.19212771326,198900.21347523696,r2,r2,-295466.61663707567,-428224.32018924755,-132757.70355217188,0.08136760542010116,923.1744978809729,-143.80564438998255
968,w993163458,ab,96786.7143031862,120983.39287898275,189578.2241455195,210642.47127279942,r2,r2,-312909.76122956787,-423828.6678332114,-110918.90660364355,0.08136760542010116,923.3917086940259,-120.12118536403008
969,w993163460,ab,125644.15428679457,157055.1928584932,245379.75645429146,272644.1738381016,r2,r2,-405013.39934350527,-566680.0614157766,-161666.66207227134,0.08136760542010116,1313.604391914094,-123.0710425965475
970,w993163461,ab,118342.74284405124,147928.42855506405,238283.01711607818,264758.90790675353,r2,r2,-393299.8229460165,-539011.982405442,-145712.15945942554,0.08136760542010116,1099.8535498690792,-132.48323786086826
971,w993164648,ab,25333.36690212359,31666.708627654487,80518.68723860527,89465.20804289474,r1,r2,-132900.72376145152,-201372.11608909222,-68471.3923276407,0.08839270228274748,226.1375619597733,-302.7864620731199
972,w993164649,other,12554.80104281894,15693.501303523673,45705.056496500765,50783.396107223074,nr1,nr1,-76584.00554834434,-121075.57574660418,-44491.57019825984,0.08838917543097283,158.37299746889622,-280.9290151056072
973,w993164650,other,11822.83966197053,14778.549577463164,42041.22380437142,46712.47089374602,nr1,nr1,-70444.83835917956,-110149.0227139066,-39704.18435472704,0.08838917543097283,163.5844805765897,-242.71363771661504
974,w993164651,other,11008.365752407117,13760.457190508896,40307.84105282511,44786.490058694566,nr1,nr1,-67540.35897686025,-103756.9764979928,-36216.617521132546,0.08838917543097283,162.24389737509188,-223.22329595795705
975,w993164652,other,12537.52789010725,15671.909862634062,44647.17229247326,49607.96921385918,nr1,nr1,-74811.4005903579,-118100.02335280654,-43288.62276244865,0.08838917543097283,173.63842588849366,-249.30324345515285
976,w1006795433,mfh,31206.31317629144,39007.8914703643,68303.07904180315,75892.31004644795,r1,r2,-112738.15993660392,-164337.0148147739,-51598.85487816998,0.08839270228274748,259.34726619906723,-198.95661764394399
977,w1006849999,other,12692.659037467965,15865.823796834957,44821.0228985385,49801.13655393166,nr1,nr1,-75102.70699713372,-119679.34051195804,-44576.63351482432,0.08838917543097283,188.95288848243652,-235.91400942763462
978,w1007159125,education,18188.745430473453,22735.931788091813,69893.91967217866,77659.91074686518,nr1,nr2,-107811.64599142462,-157025.77339692487,-49214.12740550024,0.08838917543097283,240.08975319266318,-204.98220665838963
979,w1007160095,sfh,29700.45869061807,37125.57336327258,66191.08957937718,73545.65508819686,r1,r2,-109252.19987243641,-174945.5182972633,-65693.3184248269,0.08839270228274748,265.99824453517795,-246.96899236919225
980,w1007176059,trade,44584.74507920726,55730.93134900908,158757.7360382709,176397.48448696767,nr2,nr2,-244884.43224298256,-365607.5174390809,-120723.08519609837,0.08136760542010116,713.9090096209663,-169.10150112854512
981,w1029411791,trade,24243.8769969841,30304.846246230125,89326.49349025691,99251.65943361878,nr1,nr2,-137786.46753531948,-221577.8552738694,-83791.38773854994,0.08838917543097283,412.32884333096445,-203.21495596002487
982,w1030080397,other,30520.396752890152,38150.49594111269,112142.32300889542,124602.5811209949,nr1,nr2,-172979.97430388152,-298215.15497594746,-125235.18067206594,0.08838917543097283,647.4037659055554,-193.44215660669406
983,w1030080398,other,6312.042173885407,7890.052717356758,23480.75041155538,26089.722679505976,nr1,nr1,-39344.66025516284,-62803.10038004358,-23458.44012488074,0.08838917543097283,123.65970464986749,-189.70157005712917
984,w1030080399,other,6773.282403048039,8466.603003810047,25835.146683608775,28705.718537343084,nr1,nr1,-43289.718219936236,-72334.34712520972,-29044.628905273486,0.08838917543097283,86.80603968682699,-334.5922589033983
985,w1036126248,trade,62527.62490135226,78159.53112669032,218679.86292202817,242977.6254689202,nr2,nr2,-337314.5486385922,-514827.9762153172,-177513.42757672502,0.08136760542010116,1409.4026292502879,-125.94940855981716
986,w1036126249,mfh,58786.42745363585,73483.0343170448,123235.89624283573,136928.77360315082,r2,r2,-203407.9338070901,-291984.3761834619,-88576.44237637182,0.08136760542010116,536.9865712554193,-164.95094499158373
987,w1036126250,mfh,83022.8157791949,103778.51972399362,152719.49523878298,169688.3280430922,r2,r2,-252072.30949471428,-358242.09361719555,-106169.78412248127,0.08136760542010116,784.2879224468953,-135.37092830811773
988,w1036126251,mfh,52845.09736255475,66056.37170319344,131740.18052406833,146377.9783600759,r2,r2,-217444.74407822243,-286011.1175412341,-68566.3734630117,0.08136760542010116,422.468481163308,-162.29938213191082
989,w1036680208,mfh,87023.10356131091,108778.87945163864,195723.4450164567,217470.49446272966,r2,r2,-323052.8016768289,-408348.5987986495,-85295.79712182062,0.08136760542010116,878.3984476357698,-97.10376578123092
990,w1075387093,other,6640.5639729472905,8300.704966184112,25255.32593226266,28061.47325806962,nr1,nr1,-42318.1627938635,-69603.12518621552,-27284.96239235202,0.08838917543097283,82.43980132825672,-330.9683181271804
991,w1075387094,other,5523.9930738652965,6904.99134233162,18471.951114990337,20524.39012776704,nr1,nr1,-30951.848988250855,-43945.567079614135,-12993.71809136328,0.08838917543097283,82.56877346616238,-157.36842811027407
992,w1075387095,other,4922.185612555075,6152.732015693843,17546.933519760307,19496.592799733673,nr1,nr1,-29401.877101642713,-42265.978813172005,-12864.101711529293,0.08838917543097283,130.11354850369972,-98.868272055185
993,w1075387096,other,5651.038189360073,7063.797736700091,19192.799696722424,21325.332996358247,nr1,nr1,-32159.71253803364,-46287.21581330644,-14127.503275272797,0.08838917543097283,86.78853361294604,-162.78075786229704
994,w1075387097,other,5001.394598025604,6251.743247532005,18492.72523522246,20547.47248358051,nr1,nr1,-30986.658382682752,-43146.980268127365,-12160.321885444613,0.08838917543097283,130.27800867820625,-93.34132451687428
995,w1075387098,other,4914.504272727153,6143.1303409089405,17539.018200395993,19487.79800043999,nr1,nr1,-29388.614086375244,-42068.05684984581,-12679.442763470564,0.08838917543097283,130.18280181584413,-97.3972182700971
996,w1075387099,other,7574.079042728552,9467.598803410689,27744.647424820705,30827.38602757856,nr1,nr1,-46489.30326739675,-75017.51554567722,-28528.212278280473,0.08838917543097283,86.85200681062415,-328.46923549486445
997,w1107949539,other,7234.128086910359,9042.660108637949,7234.128086910359,8037.920096567066,nr1,nr1,-12121.602028602521,-11264.913170438385,856.688858164136,0.08838917543097283,145.45949292609,5.889535573999503
998,w1107949540,other,8157.082843669978,10196.353554587471,28748.75876737973,31943.06529708859,nr1,nr1,-48171.80569763843,-75717.98135081453,-27546.1756531761,0.08838917543097283,113.13991883732378,-243.46999658699488
999,w1108636740,other,8437.78627390423,10547.232842380286,30738.16352195462,34153.51502439402,nr1,nr1,-51505.27898136428,-77282.64738353898,-25777.368402174696,0.08838917543097283,113.13954655230044,-227.83694285232727
1000,w1108636741,other,6388.827258846157,7986.034073557696,22435.53536817059,24928.372631300655,nr1,nr1,-37593.28391263667,-53194.047722767675,-15600.763810131008,0.08838917543097283,169.70950587596744,-91.92628149853232
1001,w1108636742,other,7307.257952288273,9134.072440360342,24778.82711181561,27532.03012423957,nr1,nr1,-41519.73498070261,-58194.303861160515,-16674.568880457904,0.08838917543097283,113.35190696045755,-147.1044407420051
1002,w1108636743,other,8465.714383767012,10582.142979708764,29852.23012320762,33169.1445813418,nr1,nr1,-50020.79709848338,-76748.77140883902,-26727.97431035564,0.08838917543097283,97.02220907397567,-275.4830524419063
1003,w1108636744,other,6248.685707876577,7810.857134845721,21390.9331432008,23767.703492445333,nr1,nr1,-35842.934416864264,-51943.01856985221,-16100.084152987947,0.08838917543097283,97.02139693088829,-165.9436440031532
1004,w1108636745,other,6051.606396825816,7564.507996032269,20564.73007540746,22849.700083786065,nr1,nr1,-34458.537477484286,-48905.451329132055,-14446.913851647769,0.08838917543097283,97.02220705058426,-148.90316651027752
1005,w1108636746,other,6049.968200571248,7562.46025071406,20594.571221274768,22882.85691252752,nr1,nr1,-34508.539701654954,-48875.50502146466,-14366.965319809708,0.08838917543097283,96.97299731615931,-148.15428745560325
1006,w1108636747,other,6204.737122419419,7755.921403024274,21237.913006776573,23597.681118640638,nr1,nr1,-35586.53182434545,-51088.90536233186,-15502.373537986408,0.08838917543097283,96.97299630921333,-159.86278786884859
1007,w1108636748,other,7049.813241953456,8812.266552441819,25536.120008859092,28373.466676510103,nr1,nr1,-42788.665113921896,-64259.18719770563,-21470.522083783733,0.08838917543097283,93.15071205198764,-230.49230232186505
1008,w1108636749,other,5418.6318681190805,6773.28983514885,19436.592588740816,21596.213987489795,nr1,nr1,-32568.215177044993,-47490.19224901981,-14921.97707197482,0.08838917543097283,139.88183319568634,-106.67558989665129
1009,w1108636750,other,5255.293421448891,6569.116776811114,19062.12837594123,21180.1426399347,nr1,nr1,-31940.75792069316,-45526.5597902096,-13585.80186951644,0.08838917543097283,139.7263257611543,-97.2315116389718
1010,w1108636751,other,5137.657930030147,6422.072412537684,18077.1469860024,20085.718873336,nr1,nr1,-30290.30989558533,-42624.655728219484,-12334.345832634153,0.08838917543097283,139.8837134392932,-88.1757105911191
1011,w1108636752,other,5632.758798770266,7040.9484984628325,19469.083244354304,21632.314715949226,nr1,nr1,-32622.656955275004,-46150.69797414815,-13528.041018873144,0.08838917543097283,93.1510556358844,-145.22692122516068
1012,w1108636753,other,5561.032789158997,6951.290986448746,19379.091053198343,21532.323392442602,nr1,nr1,-32471.86483302211,-46317.51119033947,-13845.64635731736,0.08838917543097283,93.25489941500128,-148.47098055086323
1013,w1108636754,other,6793.787494520834,8492.234368151043,25910.37615630671,28789.30684034079,nr1,nr1,-43415.773733179914,-70424.94515187145,-27009.171418691534,0.08838917543097283,139.72684112749994,-193.29980697155975
1014,w1159236388,other,17161.798074090097,21452.24759261262,69645.03448735391,77383.37165261546,nr1,nr2,-107427.73961495172,-198754.01670949222,-91326.2770945405,0.08838917543097283,245.9913005110109,-371.25815793007126
1015,w1159236389,other,11214.556910810714,14018.19613851339,45526.262556586495,50584.736173984995,nr1,nr1,-76284.41602508331,-135621.20009123866,-59336.78406615535,0.08838917543097283,122.96537718712352,-482.54870942947736
