,south G(i) [kWh/m2],south_east G(i) [kWh/m2],east G(i) [kWh/m2],north_east G(i) [kWh/m2],north G(i) [kWh/m2],north_west G(i) [kWh/m2],west G(i) [kWh/m2],south_west G(i) [kWh/m2]
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
392,309.57,443.35,330.88,38.03,15.5,15.5,15.5,15.5
393,354.6,411.36,260.08,39.67,39.67,39.67,39.67,123.04
394,734.57,716.21,312.1,34.66,34.66,34.66,34.66,356.43
395,58.05,58.05,58.05,44.23,44.23,44.23,44.23,58.05
396,109.08,96.99,59.74,59.74,59.74,59.74,83.63,103.55
397,54.84,52.52,38.76,38.76,38.76,38.76,52.62,54.88
398,48.39,40.24,29.18,29.18,29.18,29.18,45.88,50.72
399,8.98,6.84,6.84,6.84,6.84,8.98,8.98,8.98
400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
401,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
404,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
409,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
410,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
411,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
412,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
416,239.62,340.63,256.91,37.52,17.78,17.78,17.78,17.78
417,266.84,306.7,202.23,43.78,43.78,43.78,43.78,106.0
418,633.82,619.54,283.24,46.06,46.06,46.06,46.06,317.71
419,20.35,20.35,20.35,15.5,15.5,15.5,15.5,20.35
420,35.91,35.91,27.36,27.36,27.36,27.36,35.91,35.91
421,200.3,128.17,58.82,58.82,58.82,58.82,131.06,201.5
422,83.22,54.13,36.02,36.02,36.02,36.02,74.27,91.57
423,24.66,11.86,11.86,11.86,11.86,16.68,26.13,29.43
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
428,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
430,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
433,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
434,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
439,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
440,87.36,116.96,92.78,28.97,18.7,18.7,18.7,18.7
441,301.09,348.24,226.68,43.32,43.32,43.32,43.32,112.86
442,344.13,338.05,184.1,62.02,62.02,62.02,62.02,198.78
443,188.06,167.76,104.19,70.22,70.22,70.22,70.22,153.2
444,52.67,52.67,40.13,40.13,40.13,40.13,52.67,52.67
445,260.33,154.45,60.65,60.65,60.65,60.65,158.58,262.05
446,100.37,59.31,37.85,37.85,37.85,37.85,87.77,112.16
447,72.35,14.14,14.14,14.14,14.14,25.25,81.16,100.67
448,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
457,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
459,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
460,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
464,420.72,612.26,458.04,48.39,13.68,13.68,13.68,13.68
465,673.37,798.96,480.47,23.26,23.26,23.26,23.26,177.28
466,814.18,797.69,345.99,30.55,30.55,30.55,30.55,385.79
467,808.85,650.48,152.2,42.86,42.86,42.86,42.86,534.53
468,725.88,466.83,50.62,50.62,50.62,50.62,175.97,605.4
469,284.91,165.72,62.02,62.02,62.02,62.02,170.28,286.8
470,149.63,72.0,41.04,41.04,41.04,41.04,125.87,171.94
471,352.19,10.94,10.94,10.94,10.94,57.04,408.17,530.43
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
474,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
479,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
480,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
483,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
486,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
488,425.18,620.4,465.51,51.23,14.14,14.14,14.14,14.14
489,709.11,844.04,507.42,20.98,20.98,20.98,20.98,181.66
490,880.05,863.48,369.19,22.8,22.8,22.8,22.8,409.19
491,964.5,769.69,153.87,21.89,21.89,21.89,21.89,624.2
492,903.5,566.43,31.46,31.46,31.46,31.46,186.11,745.96
493,822.21,363.38,27.36,27.36,27.36,27.36,380.74,829.4
494,673.51,149.77,20.06,20.06,20.06,20.06,513.83,824.31
495,395.68,10.03,10.03,10.03,10.03,62.31,459.89,597.97
496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
498,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
501,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
505,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
508,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
509,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
510,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
511,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
512,116.25,158.99,125.58,35.6,21.43,21.43,21.43,21.43
513,57.42,59.22,54.81,36.94,36.94,36.94,36.94,50.48
514,58.05,58.05,58.05,44.23,44.23,44.23,44.23,58.05
515,46.08,46.08,46.08,35.11,35.11,35.11,35.11,46.08
516,34.11,34.11,25.99,25.99,25.99,25.99,34.11,34.11
517,39.5,39.5,30.1,30.1,30.1,30.1,39.5,39.5
518,25.74,25.74,19.61,19.61,19.61,19.61,25.74,25.74
519,5.39,4.1,4.1,4.1,4.1,5.39,5.39,5.39
520,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
521,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
524,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
528,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
529,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
530,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
533,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
536,36.38,43.05,37.91,23.99,17.33,17.33,17.33,17.33
537,40.1,40.1,40.1,30.55,30.55,30.55,30.55,40.1
538,647.03,637.65,297.51,47.88,47.88,47.88,47.88,320.14
539,70.43,69.73,67.49,51.07,51.07,51.07,51.07,69.19
540,170.12,140.15,71.14,71.14,71.14,71.14,106.03,155.99
541,509.45,253.76,55.18,55.18,55.18,55.18,263.37,513.43
542,539.5,134.28,30.55,30.55,30.55,30.55,417.07,656.64
543,344.13,13.22,13.22,13.22,13.22,60.59,400.66,518.1
544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
547,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
548,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
549,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
550,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
551,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
552,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
553,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
559,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
560,37.26,43.84,38.85,25.22,18.24,18.24,18.24,18.24
561,31.72,31.72,31.72,24.17,24.17,24.17,24.17,31.72
562,32.92,32.92,32.92,25.08,25.08,25.08,25.08,32.92
563,32.92,32.92,32.92,25.08,25.08,25.08,25.08,32.92
564,32.32,32.32,24.62,24.62,24.62,24.62,32.32,32.32
565,34.11,34.11,25.99,25.99,25.99,25.99,34.11,34.11
566,24.54,24.54,18.7,18.7,18.7,18.7,24.54,24.54
567,43.65,16.42,16.42,16.42,16.42,24.53,47.53,55.45
568,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
569,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
570,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
571,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
572,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
575,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
577,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
580,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
583,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
584,144.36,201.45,158.79,41.37,22.8,22.8,22.8,22.8
585,112.72,123.78,97.9,45.6,45.6,45.6,45.6,71.19
586,49.08,49.08,49.08,37.39,37.39,37.39,37.39,49.08
587,49.08,49.08,49.08,37.39,37.39,37.39,37.39,49.08
588,37.11,37.11,28.27,28.27,28.27,28.27,37.11,37.11
589,31.72,31.72,24.17,24.17,24.17,24.17,31.72,31.72
590,19.15,19.15,14.59,14.59,14.59,14.59,19.15,19.15
591,4.19,3.19,3.19,3.19,3.19,4.19,4.19,4.19
592,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
593,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
597,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
598,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
599,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
600,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
601,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
604,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
606,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
607,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
608,95.86,128.77,104.56,37.41,23.26,23.26,23.26,23.26
609,38.3,38.3,38.3,29.18,29.18,29.18,29.18,38.3
610,58.65,58.65,58.65,44.69,44.69,44.69,44.69,58.65
611,119.49,113.2,92.87,67.49,67.49,67.49,67.49,108.05
612,60.45,60.45,46.06,46.06,46.06,46.06,60.45,60.45
613,66.39,64.32,47.88,47.88,47.88,47.88,64.4,66.42
614,21.55,21.55,16.42,16.42,16.42,16.42,21.55,21.55
615,9.58,7.3,7.3,7.3,7.3,9.58,9.58,9.58
616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
619,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
620,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
622,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
623,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
626,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
627,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
628,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
630,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
632,46.09,55.52,48.69,29.6,20.98,20.98,20.98,20.98
633,65.03,67.68,61.67,40.13,40.13,40.13,40.13,55.27
634,31.72,31.72,31.72,24.17,24.17,24.17,24.17,31.72
635,62.24,62.24,62.24,47.42,47.42,47.42,47.42,62.24
636,41.89,41.89,31.92,31.92,31.92,31.92,41.89,41.89
637,42.49,42.49,32.38,32.38,32.38,32.38,42.49,42.49
638,29.33,29.33,22.34,22.34,22.34,22.34,29.33,29.33
639,16.16,12.31,12.31,12.31,12.31,16.16,16.16,16.16
640,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
641,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
643,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
644,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
645,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
649,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
650,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
651,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
656,19.75,19.75,19.75,19.75,15.05,15.05,15.05,15.05
657,53.06,53.92,52.0,37.39,37.39,37.39,37.39,49.91
658,298.99,297.47,178.56,71.14,71.14,71.14,71.14,182.22
659,293.09,255.29,132.09,80.71,80.71,80.71,80.71,223.36
660,73.82,72.59,53.81,53.81,53.81,53.81,71.16,73.23
661,68.68,66.68,49.7,49.7,49.7,49.7,66.76,68.72
662,150.48,79.99,48.79,48.79,48.79,48.79,129.92,171.17
663,422.08,14.14,14.14,14.14,14.14,77.51,498.52,641.25
664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
669,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
672,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
673,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
675,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
678,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
679,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
680,87.6,115.63,95.95,40.08,25.54,25.54,25.54,25.54
681,41.89,41.89,41.89,31.92,31.92,31.92,31.92,41.89
682,76.21,76.17,72.27,52.9,52.9,52.9,52.9,72.36
683,55.66,55.66,55.66,42.41,42.41,42.41,42.41,55.66
684,35.31,35.31,26.9,26.9,26.9,26.9,35.31,35.31
685,19.75,19.75,15.05,15.05,15.05,15.05,19.75,19.75
686,15.56,15.56,11.86,11.86,11.86,11.86,15.56,15.56
687,30.59,18.7,18.7,18.7,18.7,25.45,31.76,33.89
688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
689,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
690,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
691,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
692,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
694,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
695,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
698,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
700,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
703,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
704,59.71,74.65,64.32,34.76,23.71,23.71,23.71,23.71
705,93.6,100.73,85.31,46.97,46.97,46.97,46.97,68.09
706,423.29,421.96,229.64,68.4,68.4,68.4,68.4,232.84
707,577.56,480.3,160.85,69.77,69.77,69.77,69.77,395.65
708,537.66,366.07,72.5,72.5,72.5,72.5,166.59,455.03
709,489.5,251.14,62.93,62.93,62.93,62.93,261.76,493.9
710,116.87,73.21,48.34,48.34,48.34,48.34,104.37,129.78
711,85.78,23.71,23.71,23.71,23.71,39.44,96.59,115.79
712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
714,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
715,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
716,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
719,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
720,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
724,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
726,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
727,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
728,60.14,74.83,64.83,36.02,24.62,24.62,24.62,24.62
729,84.45,89.74,78.48,46.51,46.51,46.51,46.51,65.71
730,90.59,90.56,82.88,58.82,58.82,58.82,58.82,82.96
731,236.3,210.59,125.83,81.62,81.62,81.62,81.62,187.9
732,408.3,290.7,79.8,79.8,79.8,79.8,153.76,351.57
733,61.65,61.65,46.97,46.97,46.97,46.97,61.65,61.65
734,32.92,32.92,25.08,25.08,25.08,25.08,32.92,32.92
735,45.26,21.43,21.43,21.43,21.43,30.81,48.73,54.71
736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
738,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
739,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
740,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
741,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
742,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
744,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
745,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
747,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
750,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
751,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
752,17.36,17.36,17.36,17.36,13.22,13.22,13.22,13.22
753,23.94,23.94,23.94,18.24,18.24,18.24,18.24,23.94
754,26.33,26.33,26.33,20.06,20.06,20.06,20.06,26.33
755,40.1,40.1,40.1,30.55,30.55,30.55,30.55,40.1
756,52.67,52.67,40.13,40.13,40.13,40.13,52.67,52.67
757,42.49,42.49,32.38,32.38,32.38,32.38,42.49,42.49
758,31.12,31.12,23.71,23.71,23.71,23.71,31.12,31.12
759,30.52,19.15,19.15,19.15,19.15,26.0,31.63,33.5
760,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
761,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
762,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
764,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
770,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
773,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
774,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
776,14.96,14.96,14.96,14.96,11.4,11.4,11.4,11.4
777,41.89,41.89,41.89,31.92,31.92,31.92,31.92,41.89
778,29.92,29.92,29.92,22.8,22.8,22.8,22.8,29.92
779,67.03,67.03,67.03,51.07,51.07,51.07,51.07,67.03
780,51.47,51.47,39.22,39.22,39.22,39.22,51.47,51.47
781,50.87,50.87,38.76,38.76,38.76,38.76,50.87,50.87
782,35.31,35.31,26.9,26.9,26.9,26.9,35.31,35.31
783,150.0,26.45,26.45,26.45,26.45,53.53,174.44,214.4
784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
789,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
790,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
796,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
798,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
