,time,G(i),H_sun,T2m,WS10m,Int
1683,20200311:0310,0.0,0.0,11.67,6.14,0.0
1684,20200311:0410,0.0,0.0,11.59,6.07,0.0
1685,20200311:0510,0.0,0.0,11.46,5.93,0.0
1686,20200311:0610,1.37,2.66,11.3,6.0,0.0
1687,20200311:0710,35.11,11.94,11.8,6.48,0.0
1688,20200311:0810,63.84,20.49,11.76,6.34,0.0
1689,20200311:0910,42.86,27.76,11.71,6.14,0.0
1690,20200311:1010,52.9,33.13,11.74,5.93,0.0
1691,20200311:1110,54.72,35.91,11.85,5.72,0.0
1692,20200311:1210,28.27,35.68,11.99,5.38,0.0
1693,20200311:1310,41.5,32.47,12.11,5.1,0.0
1694,20200311:1410,31.46,26.77,12.16,4.69,0.0
1695,20200311:1510,24.62,19.27,12.27,4.48,0.0
1696,20200311:1610,10.03,10.58,12.15,4.62,0.0
1697,20200311:1710,0.0,0.0,11.94,4.14,0.0
1698,20200311:1810,0.0,0.0,11.72,4.28,0.0
1699,20200311:1910,0.0,0.0,11.96,4.34,0.0
1700,20200311:2010,0.0,0.0,12.04,4.76,0.0
1701,20200311:2110,0.0,0.0,12.02,4.97,0.0
1702,20200311:2210,0.0,0.0,11.79,5.03,0.0
1703,20200311:2310,0.0,0.0,11.48,5.17,0.0
1704,20200312:0010,0.0,0.0,11.32,5.31,0.0
1705,20200312:0110,0.0,0.0,11.36,5.38,0.0
1706,20200312:0210,0.0,0.0,11.28,5.45,0.0
1707,20200312:0310,0.0,0.0,10.97,5.38,0.0
1708,20200312:0410,0.0,0.0,10.72,5.38,0.0
1709,20200312:0510,0.0,0.0,10.52,5.38,0.0
1710,20200312:0610,1.82,3.01,10.45,5.45,0.0
1711,20200312:0710,26.45,12.3,11.2,6.07,0.0
1712,20200312:0810,34.66,20.85,11.17,6.48,0.0
1713,20200312:0910,105.34,28.15,11.88,5.79,0.0
1714,20200312:1010,32.38,33.52,11.42,6.0,0.0
1715,20200312:1110,38.3,36.31,11.08,4.62,0.0
1716,20200312:1210,29.64,36.06,10.67,4.62,0.0
1717,20200312:1310,120.39,32.82,10.54,4.48,0.0
1718,20200312:1410,29.64,27.09,10.9,4.83,0.0
1719,20200312:1510,65.21,19.56,10.82,4.28,0.0
1720,20200312:1610,28.73,10.85,10.63,3.86,0.0
1721,20200312:1710,0.0,0.0,9.89,3.59,0.0
1722,20200312:1810,0.0,0.0,9.09,3.59,0.0
1723,20200312:1910,0.0,0.0,8.35,3.38,0.0
1724,20200312:2010,0.0,0.0,8.14,3.52,0.0
1725,20200312:2110,0.0,0.0,7.52,3.45,0.0
1726,20200312:2210,0.0,0.0,6.99,3.66,0.0
1727,20200312:2310,0.0,0.0,6.42,3.93,0.0
1728,20200313:0010,0.0,0.0,6.09,4.14,0.0
1729,20200313:0110,0.0,0.0,5.78,4.14,0.0
1730,20200313:0210,0.0,0.0,5.43,4.07,0.0
1731,20200313:0310,0.0,0.0,4.96,4.14,0.0
1732,20200313:0410,0.0,0.0,4.75,4.34,0.0
1733,20200313:0510,0.0,0.0,4.51,4.48,0.0
1734,20200313:0610,2.28,3.35,4.65,4.69,0.0
1735,20200313:0710,44.69,12.65,5.33,4.34,0.0
1736,20200313:0810,75.24,21.22,5.97,5.45,0.0
1737,20200313:0910,105.79,28.53,7.0,7.52,0.0
1738,20200313:1010,95.76,33.92,7.84,6.9,0.0
1739,20200313:1110,129.96,36.71,8.62,6.34,0.0
1740,20200313:1210,49.7,36.45,9.08,5.79,0.0
1741,20200313:1310,46.97,33.18,9.38,5.86,0.0
1742,20200313:1410,86.64,27.42,9.7,6.07,0.0
1743,20200313:1510,62.02,19.85,9.67,5.66,0.0
1744,20200313:1610,38.3,11.13,9.31,4.34,0.0
1745,20200313:1710,0.0,0.0,8.61,3.45,0.0
1746,20200313:1810,0.0,0.0,7.63,2.83,0.0
1747,20200313:1910,0.0,0.0,6.42,2.34,0.0
1748,20200313:2010,0.0,0.0,5.72,2.0,0.0
1749,20200313:2110,0.0,0.0,5.0,1.86,0.0
1750,20200313:2210,0.0,0.0,4.25,1.72,0.0
1751,20200313:2310,0.0,0.0,3.35,1.59,0.0
1752,20200314:0010,0.0,0.0,2.33,1.38,0.0
1753,20200314:0110,0.0,0.0,1.98,1.1,0.0
1754,20200314:0210,0.0,0.0,2.6,0.76,0.0
1755,20200314:0310,0.0,0.0,2.56,0.34,0.0
1756,20200314:0410,0.0,0.0,2.15,0.48,0.0
1757,20200314:0510,0.0,0.0,1.4,0.83,0.0
1758,20200314:0610,4.56,3.7,0.81,0.9,0.0
1759,20200314:0710,43.78,13.01,1.82,0.76,0.0
1760,20200314:0810,80.26,21.59,4.71,0.76,0.0
1761,20200314:0910,108.99,28.92,6.46,1.24,0.0
1762,20200314:1010,129.96,34.32,7.64,1.59,0.0
1763,20200314:1110,74.78,37.11,8.33,1.72,0.0
1764,20200314:1210,131.33,36.83,9.05,1.79,0.0
1765,20200314:1310,108.53,33.53,9.46,1.86,0.0
1766,20200314:1410,93.48,27.74,9.59,1.93,0.0
1767,20200314:1510,73.87,20.14,9.56,2.07,0.0
1768,20200314:1610,27.82,11.4,9.21,2.28,0.0
1769,20200314:1710,0.0,0.0,8.21,1.93,0.0
1770,20200314:1810,0.0,0.0,6.97,1.93,0.0
1771,20200314:1910,0.0,0.0,6.25,2.07,0.0
1772,20200314:2010,0.0,0.0,5.33,2.14,0.0
1773,20200314:2110,0.0,0.0,4.55,2.28,0.0
1774,20200314:2210,0.0,0.0,4.28,2.34,0.0
1775,20200314:2310,0.0,0.0,4.05,2.41,0.0
1776,20200315:0010,0.0,0.0,3.95,2.34,0.0
1777,20200315:0110,0.0,0.0,4.17,2.34,0.0
1778,20200315:0210,0.0,0.0,4.26,2.41,0.0
1779,20200315:0310,0.0,0.0,4.26,2.48,0.0
1780,20200315:0410,0.0,0.0,3.96,2.41,0.0
1781,20200315:0510,0.0,0.0,3.75,2.34,0.0
1782,20200315:0610,8.66,4.05,3.44,2.28,0.0
1783,20200315:0710,25.54,13.37,4.59,2.34,0.0
1784,20200315:0810,39.22,21.96,6.5,2.48,0.0
1785,20200315:0910,81.17,29.3,8.31,2.76,0.0
1786,20200315:1010,69.31,34.72,10.17,3.03,0.0
1787,20200315:1110,33.29,37.51,11.62,3.38,0.0
1788,20200315:1210,38.76,37.21,12.65,3.66,0.0
1789,20200315:1310,46.51,33.88,13.11,3.72,0.0
1790,20200315:1410,57.0,28.06,13.34,3.52,0.0
1791,20200315:1510,42.86,20.43,13.37,3.24,0.0
1792,20200315:1610,28.73,11.67,12.94,2.34,0.0
1793,20200315:1710,0.0,0.0,11.54,2.07,0.0
1794,20200315:1810,0.0,0.0,9.78,2.21,0.0
1795,20200315:1910,0.0,0.0,8.53,2.0,0.0
1796,20200315:2010,0.0,0.0,7.03,2.07,0.0
1797,20200315:2110,0.0,0.0,5.92,2.14,0.0
1798,20200315:2210,0.0,0.0,5.15,2.14,0.0
1799,20200315:2310,0.0,0.0,4.59,2.07,0.0
1800,20200316:0010,0.0,0.0,4.16,2.0,0.0
1801,20200316:0110,0.0,0.0,3.79,1.86,0.0
1802,20200316:0210,0.0,0.0,3.39,1.86,0.0
1803,20200316:0310,0.0,0.0,2.97,2.14,0.0
1804,20200316:0410,0.0,0.0,2.85,2.28,0.0
1805,20200316:0510,0.0,0.0,2.74,2.21,0.0
1806,20200316:0610,10.94,4.4,2.58,2.07,0.0
1807,20200316:0710,35.11,13.73,4.22,1.52,0.0
1808,20200316:0810,50.62,22.34,8.42,1.66,0.0
1809,20200316:0910,59.74,29.69,10.43,2.34,0.0
1810,20200316:1010,47.88,35.12,12.08,2.55,0.0
1811,20200316:1110,34.66,37.91,13.46,2.48,0.0
1812,20200316:1210,62.47,37.6,14.69,2.69,0.0
1813,20200316:1310,57.46,34.24,15.48,3.03,0.0
1814,20200316:1410,44.69,28.37,15.82,3.17,0.0
1815,20200316:1510,41.5,20.72,15.89,3.17,0.0
1816,20200316:1610,37.39,11.94,15.23,2.28,0.0
1817,20200316:1710,2.74,2.53,13.76,2.14,0.0
1818,20200316:1810,0.0,0.0,12.59,2.21,0.0
1819,20200316:1910,0.0,0.0,12.26,1.79,0.0
1820,20200316:2010,0.0,0.0,10.38,2.0,0.0
1821,20200316:2110,0.0,0.0,8.99,2.0,0.0
1822,20200316:2210,0.0,0.0,8.0,2.0,0.0
1823,20200316:2310,0.0,0.0,7.78,2.0,0.0
1824,20200317:0010,0.0,0.0,7.6,2.0,0.0
1825,20200317:0110,0.0,0.0,7.15,2.07,0.0
1826,20200317:0210,0.0,0.0,6.67,2.0,0.0
1827,20200317:0310,0.0,0.0,6.26,1.93,0.0
1828,20200317:0410,0.0,0.0,6.03,1.72,0.0
1829,20200317:0510,0.0,0.0,6.11,1.52,0.0
1830,20200317:0610,9.58,4.76,6.18,1.38,0.0
1831,20200317:0710,38.76,14.09,7.46,0.76,0.0
1832,20200317:0810,77.06,22.71,9.8,0.9,0.0
1833,20200317:0910,109.9,30.08,11.33,1.24,0.0
1834,20200317:1010,54.72,35.52,12.44,1.52,0.0
1835,20200317:1110,133.61,38.31,13.42,1.86,0.0
1836,20200317:1210,130.87,37.98,14.31,2.0,0.0
1837,20200317:1310,122.67,34.59,14.48,1.86,0.0
1838,20200317:1410,107.16,28.69,14.54,1.52,0.0
1839,20200317:1510,63.84,21.01,14.62,1.24,0.0
1840,20200317:1610,28.73,12.2,14.5,0.62,0.0
1841,20200317:1710,5.02,2.78,13.5,0.83,0.0
1842,20200317:1810,0.0,0.0,11.18,1.45,0.0
1843,20200317:1910,0.0,0.0,9.72,1.52,0.0
1844,20200317:2010,0.0,0.0,8.76,1.52,0.0
1845,20200317:2110,0.0,0.0,8.45,1.38,0.0
1846,20200317:2210,0.0,0.0,7.97,1.31,0.0
1847,20200317:2310,0.0,0.0,7.4,1.24,0.0
1848,20200318:0010,0.0,0.0,6.3,1.31,0.0
1849,20200318:0110,0.0,0.0,5.28,1.38,0.0
1850,20200318:0210,0.0,0.0,4.48,1.52,0.0
1851,20200318:0310,0.0,0.0,3.95,1.66,0.0
1852,20200318:0410,0.0,0.0,3.61,1.66,0.0
1853,20200318:0510,0.0,0.0,3.4,1.66,0.0
1854,20200318:0610,13.68,5.11,3.41,1.52,0.0
1855,20200318:0710,31.92,14.45,5.84,1.03,0.0
1856,20200318:0810,34.2,23.08,9.42,1.17,0.0
1857,20200318:0910,73.87,30.47,11.42,1.45,0.0
1858,20200318:1010,127.68,35.92,12.8,1.72,0.0
1859,20200318:1110,142.27,38.71,13.88,2.21,0.0
1860,20200318:1210,139.08,38.36,14.3,2.28,0.0
1861,20200318:1310,121.75,34.94,14.63,2.62,0.0
1862,20200318:1410,80.26,29.01,14.53,2.41,0.0
1863,20200318:1510,76.61,21.3,14.51,2.07,0.0
1864,20200318:1610,37.85,12.47,14.1,1.38,0.0
1865,20200318:1710,5.47,3.04,13.26,1.45,0.0
1866,20200318:1810,0.0,0.0,12.23,1.66,0.0
1867,20200318:1910,0.0,0.0,12.97,0.76,0.0
1868,20200318:2010,0.0,0.0,12.64,0.76,0.0
1869,20200318:2110,0.0,0.0,11.46,0.97,0.0
1870,20200318:2210,0.0,0.0,9.96,1.24,0.0
1871,20200318:2310,0.0,0.0,8.92,1.38,0.0
1872,20200319:0010,0.0,0.0,8.11,1.45,0.0
1873,20200319:0110,0.0,0.0,7.71,1.38,0.0
1874,20200319:0210,0.0,0.0,7.78,1.17,0.0
1875,20200319:0310,0.0,0.0,8.18,0.97,0.0
1876,20200319:0410,0.0,0.0,7.78,0.83,0.0
1877,20200319:0510,0.0,0.0,7.38,0.76,0.0
1878,20200319:0610,14.59,5.46,7.08,0.69,0.0
1879,20200319:0710,39.22,14.81,7.31,0.14,0.0
1880,20200319:0810,51.07,23.46,10.11,0.14,0.0
1881,20200319:0910,52.44,30.86,12.51,0.07,0.0
1882,20200319:1010,36.48,36.32,14.07,0.21,0.0
1883,20200319:1110,51.98,39.11,15.17,0.28,0.0
1884,20200319:1210,68.4,38.75,15.71,0.41,0.0
1885,20200319:1310,67.49,35.29,15.79,0.55,0.0
1886,20200319:1410,42.86,29.32,15.75,0.83,0.0
1887,20200319:1510,32.83,21.59,15.52,0.83,0.0
1888,20200319:1610,29.64,12.74,15.11,0.55,0.0
1889,20200319:1710,7.3,3.3,14.29,0.55,0.0
1890,20200319:1810,0.0,0.0,13.91,0.28,0.0
1891,20200319:1910,0.0,0.0,10.52,2.14,0.0
1892,20200319:2010,0.0,0.0,9.53,2.14,0.0
1893,20200319:2110,0.0,0.0,8.99,2.07,0.0
1894,20200319:2210,0.0,0.0,8.51,1.93,0.0
1895,20200319:2310,0.0,0.0,8.39,1.66,0.0
1896,20200320:0010,0.0,0.0,8.41,1.52,0.0
1897,20200320:0110,0.0,0.0,8.05,1.45,0.0
1898,20200320:0210,0.0,0.0,7.61,1.45,0.0
1899,20200320:0310,0.0,0.0,6.98,1.45,0.0
1900,20200320:0410,0.0,0.0,6.69,1.38,0.0
1901,20200320:0510,0.0,0.0,6.36,1.45,0.0
1902,20200320:0610,10.94,5.82,5.63,1.45,0.0
1903,20200320:0710,48.79,15.17,7.82,1.24,0.0
1904,20200320:0810,41.5,23.83,10.51,1.66,0.0
1905,20200320:0910,53.35,31.25,12.07,2.07,0.0
1906,20200320:1010,129.51,36.72,13.63,2.48,0.0
1907,20200320:1110,77.06,39.51,14.8,2.9,0.0
1908,20200320:1210,80.71,39.13,15.32,3.24,0.0
1909,20200320:1310,51.07,35.64,15.21,3.52,0.0
1910,20200320:1410,68.86,29.64,14.44,3.79,0.0
1911,20200320:1510,78.89,21.87,13.83,4.07,0.0
1912,20200320:1610,42.86,13.0,12.77,4.0,0.0
1913,20200320:1710,1.37,3.55,11.45,4.07,0.0
1914,20200320:1810,0.0,0.0,10.34,4.14,0.0
1915,20200320:1910,0.0,0.0,9.59,4.21,0.0
1916,20200320:2010,0.0,0.0,8.6,4.0,0.0
1917,20200320:2110,0.0,0.0,7.81,3.86,0.0
1918,20200320:2210,0.0,0.0,7.34,3.79,0.0
1919,20200320:2310,0.0,0.0,6.75,3.72,0.0
1920,20200321:0010,0.0,0.0,6.29,3.79,0.0
1921,20200321:0110,0.0,0.0,6.0,3.93,0.0
1922,20200321:0210,0.0,0.0,5.59,4.0,0.0
1923,20200321:0310,0.0,0.0,5.04,4.34,0.0
1924,20200321:0410,0.0,0.0,4.65,4.34,0.0
1925,20200321:0510,0.0,0.0,4.32,4.28,0.0
1926,20200321:0610,15.05,6.17,4.14,4.28,0.0
1927,20200321:0710,44.69,15.53,3.87,4.34,0.0
1928,20200321:0810,48.79,24.2,4.19,5.03,0.0
1929,20200321:0910,95.3,31.63,4.74,5.31,0.0
1930,20200321:1010,131.79,37.12,5.58,5.03,0.0
1931,20200321:1110,147.29,39.91,6.44,5.52,0.0
1932,20200321:1210,126.31,39.51,7.35,6.14,0.0
1933,20200321:1310,119.93,35.99,7.07,5.38,0.0
1934,20200321:1410,60.65,29.95,7.34,5.59,0.0
1935,20200321:1510,76.61,22.16,7.15,5.45,0.0
1936,20200321:1610,43.78,13.27,6.86,5.59,0.0
1937,20200321:1710,2.28,3.81,6.35,5.24,0.0
1938,20200321:1810,0.0,0.0,5.63,5.03,0.0
1939,20200321:1910,0.0,0.0,4.09,4.69,0.0
1940,20200321:2010,0.0,0.0,3.65,4.76,0.0
1941,20200321:2110,0.0,0.0,3.25,4.69,0.0
1942,20200321:2210,0.0,0.0,2.92,4.62,0.0
1943,20200321:2310,0.0,0.0,2.53,4.55,0.0
1944,20200322:0010,0.0,0.0,2.13,4.48,0.0
1945,20200322:0110,0.0,0.0,1.67,4.41,0.0
1946,20200322:0210,0.0,0.0,1.25,4.34,0.0
1947,20200322:0310,0.0,0.0,0.86,4.28,0.0
1948,20200322:0410,0.0,0.0,0.5,4.28,0.0
1949,20200322:0510,0.0,0.0,0.21,4.14,0.0
1950,20200322:0610,15.96,6.52,0.09,4.14,0.0
1951,20200322:0710,32.83,15.89,0.62,3.66,0.0
1952,20200322:0810,30.55,24.58,1.8,5.1,0.0
1953,20200322:0910,30.55,32.02,3.16,5.24,0.0
1954,20200322:1010,36.02,37.52,4.56,5.31,0.0
1955,20200322:1110,35.57,40.31,5.75,5.45,0.0
1956,20200322:1210,42.86,39.89,6.67,5.45,0.0
1957,20200322:1310,30.1,36.34,7.3,5.38,0.0
1958,20200322:1410,32.83,30.27,7.59,5.38,0.0
1959,20200322:1510,39.22,22.44,7.48,5.31,0.0
1960,20200322:1610,26.45,13.53,6.94,4.97,0.0
1961,20200322:1710,10.94,4.06,5.94,4.41,0.0
1962,20200322:1810,0.0,0.0,4.58,4.21,0.0
1963,20200322:1910,0.0,0.0,3.67,4.07,0.0
1964,20200322:2010,0.0,0.0,2.8,3.93,0.0
1965,20200322:2110,0.0,0.0,2.09,3.79,0.0
1966,20200322:2210,0.0,0.0,1.49,3.79,0.0
1967,20200322:2310,0.0,0.0,0.94,3.86,0.0
1968,20200323:0010,0.0,0.0,0.42,3.93,0.0
1969,20200323:0110,0.0,0.0,-0.03,3.93,0.0
1970,20200323:0210,0.0,0.0,-0.44,3.86,0.0
1971,20200323:0310,0.0,0.0,-0.78,3.72,0.0
1972,20200323:0410,0.0,0.0,-1.06,3.66,0.0
1973,20200323:0510,0.0,0.0,-1.28,3.52,0.0
1974,20200323:0610,17.78,6.88,-1.33,3.45,0.0
1975,20200323:0710,35.57,16.25,-0.84,3.17,0.0
1976,20200323:0810,33.74,24.95,0.47,4.48,0.0
1977,20200323:0910,32.83,32.41,1.94,4.48,0.0
1978,20200323:1010,45.6,37.92,3.4,4.48,0.0
1979,20200323:1110,49.7,40.71,4.65,4.48,0.0
1980,20200323:1210,46.06,40.27,5.59,4.41,0.0
1981,20200323:1310,30.1,36.69,6.22,4.34,0.0
1982,20200323:1410,47.88,30.58,6.48,4.14,0.0
1983,20200323:1510,42.41,22.72,6.4,4.0,0.0
1984,20200323:1610,26.45,13.79,5.96,3.66,0.0
1985,20200323:1710,11.86,4.32,5.02,2.76,0.0
1986,20200323:1810,0.0,0.0,3.56,2.34,0.0
1987,20200323:1910,0.0,0.0,2.8,2.28,0.0
1988,20200323:2010,0.0,0.0,1.79,2.14,0.0
1989,20200323:2110,0.0,0.0,0.84,2.28,0.0
1990,20200323:2210,0.0,0.0,0.13,2.41,0.0
1991,20200323:2310,0.0,0.0,-0.32,2.55,0.0
1992,20200324:0010,0.0,0.0,-0.62,2.55,0.0
1993,20200324:0110,0.0,0.0,-0.95,2.41,0.0
1994,20200324:0210,0.0,0.0,-1.38,2.34,0.0
1995,20200324:0310,0.0,0.0,-1.71,2.41,0.0
1996,20200324:0410,0.0,0.0,-1.92,2.48,0.0
1997,20200324:0510,0.0,0.0,-2.05,2.48,0.0
1998,20200324:0610,16.87,7.23,-1.9,2.55,0.0
1999,20200324:0710,35.11,16.61,-0.58,2.34,0.0
2000,20200324:0810,36.02,25.32,1.28,3.31,0.0
2001,20200324:0910,38.3,32.8,2.8,3.52,0.0
2002,20200324:1010,58.37,38.32,4.17,3.66,0.0
2003,20200324:1110,66.58,41.11,5.3,3.86,0.0
2004,20200324:1210,66.12,40.65,6.22,4.0,0.0
2005,20200324:1310,45.6,37.03,6.85,4.21,0.0
2006,20200324:1410,52.9,30.89,7.18,4.21,0.0
2007,20200324:1510,46.06,23.0,7.18,4.0,0.0
2008,20200324:1610,31.01,14.05,6.77,3.24,0.0
2009,20200324:1710,12.77,4.57,5.49,2.62,0.0
2010,20200324:1810,0.0,0.0,3.63,2.48,0.0
2011,20200324:1910,0.0,0.0,2.96,2.41,0.0
2012,20200324:2010,0.0,0.0,1.87,2.41,0.0
2013,20200324:2110,0.0,0.0,0.92,2.55,0.0
2014,20200324:2210,0.0,0.0,0.24,2.62,0.0
2015,20200324:2310,0.0,0.0,-0.22,2.69,0.0
2016,20200325:0010,0.0,0.0,-0.58,2.76,0.0
2017,20200325:0110,0.0,0.0,-0.9,2.76,0.0
2018,20200325:0210,0.0,0.0,-1.18,2.76,0.0
2019,20200325:0310,0.0,0.0,-1.4,2.69,0.0
2020,20200325:0410,0.0,0.0,-1.66,2.55,0.0
2021,20200325:0510,0.0,0.0,-1.95,2.48,0.0
2022,20200325:0610,18.7,7.58,-1.9,2.55,0.0
2023,20200325:0710,35.57,16.97,-0.32,2.55,0.0
2024,20200325:0810,36.02,25.7,1.42,3.52,0.0
2025,20200325:0910,35.57,33.19,2.94,3.52,0.0
2026,20200325:1010,48.79,38.72,4.38,3.45,0.0
2027,20200325:1110,50.16,41.51,5.65,3.72,0.0
2028,20200325:1210,31.92,41.03,6.71,4.07,0.0
2029,20200325:1310,32.38,37.38,7.5,4.48,0.0
2030,20200325:1410,46.06,31.19,7.93,4.69,0.0
2031,20200325:1510,43.78,23.28,8.0,4.69,0.0
2032,20200325:1610,28.73,14.31,7.65,4.21,0.0
2033,20200325:1710,11.4,4.82,6.56,3.66,0.0
2034,20200325:1810,0.0,0.0,5.01,3.38,0.0
2035,20200325:1910,0.0,0.0,4.61,3.72,0.0
2036,20200325:2010,0.0,0.0,3.77,3.79,0.0
2037,20200325:2110,0.0,0.0,3.01,3.86,0.0
2038,20200325:2210,0.0,0.0,2.34,3.66,0.0
2039,20200325:2310,0.0,0.0,1.66,3.45,0.0
2040,20200326:0010,0.0,0.0,1.05,3.31,0.0
2041,20200326:0110,0.0,0.0,0.61,3.31,0.0
2042,20200326:0210,0.0,0.0,0.3,3.38,0.0
2043,20200326:0310,0.0,0.0,0.15,3.52,0.0
2044,20200326:0410,0.0,0.0,0.08,3.59,0.0
2045,20200326:0510,0.0,0.0,0.0,3.59,0.0
2046,20200326:0610,20.06,7.94,0.09,3.59,0.0
2047,20200326:0710,39.22,17.33,1.39,3.17,0.0
2048,20200326:0810,41.95,26.07,2.95,4.55,0.0
2049,20200326:0910,40.58,33.58,4.38,4.76,0.0
2050,20200326:1010,53.81,39.12,5.78,4.55,0.0
2051,20200326:1110,55.18,41.91,7.11,4.55,0.0
2052,20200326:1210,45.14,41.41,7.97,4.48,0.0
2053,20200326:1310,44.23,37.72,8.77,4.48,0.0
2054,20200326:1410,69.77,31.5,9.12,4.28,0.0
2055,20200326:1510,75.24,23.56,9.47,4.14,0.0
2056,20200326:1610,31.92,14.57,9.59,3.59,0.0
2057,20200326:1710,13.68,5.07,9.06,2.76,0.0
2058,20200326:1810,0.0,0.0,7.49,2.76,0.0
2059,20200326:1910,0.0,0.0,6.41,2.69,0.0
2060,20200326:2010,0.0,0.0,5.57,2.9,0.0
2061,20200326:2110,0.0,0.0,5.03,3.1,0.0
2062,20200326:2210,0.0,0.0,4.51,3.17,0.0
2063,20200326:2310,0.0,0.0,4.09,3.1,0.0
2064,20200327:0010,0.0,0.0,3.67,2.97,0.0
2065,20200327:0110,0.0,0.0,3.25,2.9,0.0
2066,20200327:0210,0.0,0.0,2.93,2.97,0.0
2067,20200327:0310,0.0,0.0,2.67,2.97,0.0
2068,20200327:0410,0.0,0.0,2.48,2.97,0.0
2069,20200327:0510,0.0,0.0,2.37,2.9,0.0
2070,20200327:0610,21.43,8.29,2.64,2.83,0.0
2071,20200327:0710,42.41,17.69,4.34,2.21,0.0
2072,20200327:0810,50.16,26.44,6.87,2.9,0.0
2073,20200327:0910,57.0,33.96,8.99,3.31,0.0
2074,20200327:1010,63.38,39.52,10.78,3.38,0.0
2075,20200327:1110,65.21,42.31,12.18,3.31,0.0
2076,20200327:1210,46.06,41.78,13.32,3.38,0.0
2077,20200327:1310,51.07,38.06,14.25,3.45,0.0
2078,20200327:1410,52.9,31.81,14.91,3.31,0.0
2079,20200327:1510,51.53,23.83,15.35,3.17,0.0
2080,20200327:1610,36.94,14.83,15.38,2.28,0.0
2081,20200327:1710,13.68,5.32,14.3,1.59,0.0
2082,20200327:1810,0.0,0.0,12.32,2.41,0.0
2083,20200327:1910,0.0,0.0,11.17,2.69,0.0
2084,20200327:2010,0.0,0.0,10.39,2.97,0.0
2085,20200327:2110,0.0,0.0,9.77,3.1,0.0
2086,20200327:2210,0.0,0.0,9.17,2.97,0.0
2087,20200327:2310,0.0,0.0,8.46,2.76,0.0
2088,20200328:0010,0.0,0.0,7.66,2.48,0.0
2089,20200328:0110,0.0,0.0,6.84,2.34,0.0
2090,20200328:0210,0.0,0.0,6.0,2.14,0.0
2091,20200328:0310,0.0,0.0,5.13,2.07,0.0
2092,20200328:0410,0.0,0.0,4.34,2.07,0.0
2093,20200328:0510,0.0,0.0,3.73,2.14,0.0
2094,20200328:0610,23.26,8.64,3.62,1.86,0.0
2095,20200328:0710,41.95,18.05,6.44,1.59,0.0
2096,20200328:0810,51.98,26.81,9.19,2.07,0.0
2097,20200328:0910,54.26,34.35,11.21,2.34,0.0
2098,20200328:1010,60.65,39.92,12.92,2.48,0.0
2099,20200328:1110,58.82,42.7,14.31,2.55,0.0
2100,20200328:1210,48.79,42.16,15.3,2.69,0.0
2101,20200328:1310,57.0,38.4,15.85,2.97,0.0
2102,20200328:1410,50.62,32.11,15.91,3.38,0.0
2103,20200328:1510,49.7,24.11,15.5,3.66,0.0
2104,20200328:1610,33.29,15.09,14.65,3.38,0.0
2105,20200328:1710,13.68,5.57,13.2,3.45,0.0
2106,20200328:1810,0.0,0.0,11.4,3.59,0.0
2107,20200328:1910,0.0,0.0,10.81,3.79,0.0
2108,20200328:2010,0.0,0.0,9.57,3.72,0.0
2109,20200328:2110,0.0,0.0,8.48,3.59,0.0
2110,20200328:2210,0.0,0.0,7.51,3.66,0.0
2111,20200328:2310,0.0,0.0,6.48,3.72,0.0
2112,20200329:0010,0.0,0.0,5.54,3.72,0.0
2113,20200329:0110,0.0,0.0,4.61,3.59,0.0
2114,20200329:0210,0.0,0.0,3.83,3.52,0.0
2115,20200329:0310,0.0,0.0,3.25,3.38,0.0
2116,20200329:0410,0.0,0.0,2.78,3.24,0.0
2117,20200329:0510,0.0,0.0,2.62,2.97,0.0
2118,20200329:0610,21.43,8.99,2.94,2.48,0.0
2119,20200329:0710,55.63,18.41,3.48,4.21,0.0
2120,20200329:0810,68.86,27.18,4.39,4.41,0.0
2121,20200329:0910,86.64,34.73,5.01,4.76,0.0
2122,20200329:1010,79.34,40.32,5.27,4.9,0.0
2123,20200329:1110,62.47,43.1,5.37,4.9,0.0
2124,20200329:1210,40.13,42.53,6.14,4.97,0.0
2125,20200329:1310,125.4,38.74,6.6,4.41,0.0
2126,20200329:1410,117.19,32.41,6.79,4.0,0.0
2127,20200329:1510,90.74,24.38,6.84,4.69,0.0
2128,20200329:1610,38.3,15.34,6.06,5.45,0.0
2129,20200329:1710,15.5,5.82,4.61,5.66,0.0
2130,20200329:1810,0.0,0.0,3.38,5.93,0.0
2131,20200329:1910,0.0,0.0,2.88,5.59,0.0
2132,20200329:2010,0.0,0.0,2.42,5.31,0.0
2133,20200329:2110,0.0,0.0,1.95,5.03,0.0
2134,20200329:2210,0.0,0.0,1.46,4.69,0.0
2135,20200329:2310,0.0,0.0,1.01,4.28,0.0
2136,20200330:0010,0.0,0.0,0.52,4.0,0.0
2137,20200330:0110,0.0,0.0,0.06,3.72,0.0
2138,20200330:0210,0.0,0.0,-0.45,3.52,0.0
2139,20200330:0310,0.0,0.0,-0.94,3.24,0.0
2140,20200330:0410,0.0,0.0,-1.45,2.9,0.0
2141,20200330:0510,0.0,0.0,-1.92,2.62,0.0
2142,20200330:0610,19.15,9.34,-1.84,2.34,0.0
2143,20200330:0710,33.74,18.76,-0.77,3.03,0.0
2144,20200330:0810,41.95,27.55,0.61,3.31,0.0
2145,20200330:0910,47.88,35.12,1.85,3.1,0.0
2146,20200330:1010,53.81,40.71,3.0,2.76,0.0
